0.45
lambda flux err
2479.852404908023 3.99158 0.857912
2480.242704041667 2.89559 0.80774
2480.63300317531 4.09637 0.863934
2481.023302308953 4.27426 0.87588
2481.413601442596 5.69492 0.938059
2481.803900576241 4.47583 0.882245
2482.194199709884 3.49547 0.846329
2482.584498843527 4.1359 0.876965
2482.974797977171 4.20088 0.878737
2483.365097110815 3.91895 0.86968
2483.755396244458 3.78862 0.866032
2484.145695378101 4.61112 0.902393
2484.535994511745 3.32837 0.845216
2484.926293645388 4.31732 0.887801
2485.316592779032 3.97758 0.876464
2485.706891912675 3.99038 0.871009
2486.097191046319 4.49766 0.897311
2486.487490179962 3.83428 0.871152
2486.877789313606 4.38037 0.901023
2487.268088447249 4.6417 0.91334
2487.658387580893 2.75479 0.827074
2488.048686714536 2.80173 0.829849
2488.43898584818 4.9505 0.924137
2488.829284981823 4.12633 0.887117
2489.219584115467 3.49755 0.873021
2489.60988324911 4.39779 0.90188
2490.000182382754 3.78896 0.867873
2490.390481516397 3.89394 0.875093
2490.780780650041 3.89243 0.877635
2491.171079783684 3.6439 0.863631
2491.561378917328 4.20044 0.888484
2491.951678050971 3.66689 0.862116
2492.341977184615 2.72589 0.825441
2492.732276318258 3.43411 0.85329
2493.122575451902 4.24691 0.889395
2493.512874585545 3.67214 0.86592
2493.903173719189 3.35163 0.845517
2494.293472852832 2.86616 0.820826
2494.683771986476 2.48391 0.810071
2495.074071120119 3.66164 0.861534
2495.464370253763 2.71991 0.815842
2495.854669387407 3.0091 0.831123
2496.24496852105 3.97265 0.876875
2496.635267654694 4.39511 0.887853
2497.025566788337 4.07199 0.867086
2497.415865921981 3.49692 0.77794
2497.806165055624 3.35704 0.764326
2498.196464189268 3.27869 0.761059
2498.586763322911 3.51053 0.770623
2498.977062456555 3.98341 0.790569
2499.367361590198 3.66879 0.777083
2499.757660723841 4.03821 0.788644
2500.147959857485 3.42426 0.761029
2500.538258991129 3.86497 0.784239
2500.928558124772 4.12873 0.793932
2501.318857258416 3.69837 0.777093
2501.709156392059 4.34529 0.800623
2502.099455525703 4.32823 0.804981
2502.489754659346 3.91523 0.787622
2502.880053792989 3.5363 0.770734
2503.270352926633 3.80154 0.78183
2503.660652060277 4.05976 0.791052
2504.05095119392 4.53861 0.80618
2504.441250327564 3.97507 0.787427
2504.831549461207 3.17824 0.756567
2505.22184859485 3.2022 0.754061
2505.612147728494 4.07035 0.78851
2506.002446862137 4.10262 0.791226
2506.392745995781 4.06394 0.789923
2506.783045129425 4.0948 0.789988
2507.173344263068 3.64854 0.776376
2507.563643396711 3.32653 0.767663
2507.953942530354 4.40853 0.802063
2508.344241663998 3.94621 0.782048
2508.734540797642 3.28312 0.760371
2509.124839931285 2.95513 0.743534
2509.515139064929 3.88112 0.777781
2509.905438198573 3.83475 0.774116
2510.295737332216 2.7845 0.733805
2510.68603646586 2.70258 0.72774
2511.076335599503 3.39967 0.754939
2511.466634733146 3.36307 0.75798
2511.85693386679 3.61416 0.767028
2512.247233000434 3.83998 0.771855
2512.637532134077 3.80855 0.770028
2513.02783126772 3.50561 0.761799
2513.418130401364 3.53875 0.764436
2513.808429535007 3.92057 0.778073
2514.198728668651 3.58079 0.765812
2514.589027802294 3.20395 0.749298
2514.979326935938 3.89675 0.772923
2515.369626069581 3.07073 0.740252
2515.759925203225 2.54934 0.723532
2516.150224336868 3.538 0.76131
2516.540523470511 4.29573 0.787705
2516.930822604155 4.35017 0.786453
2517.321121737799 4.34852 0.789824
2517.711420871442 3.32739 0.749267
2518.101720005085 2.86574 0.734417
2518.492019138729 3.51706 0.758404
2518.882318272372 4.43106 0.793816
2519.272617406016 3.71939 0.766254
2519.66291653966 3.1574 0.7462
2520.053215673303 3.34207 0.755034
2520.443514806947 4.05752 0.779744
2520.83381394059 4.30931 0.787232
2521.224113074234 2.8376 0.730262
2521.614412207877 3.14231 0.739814
2522.004711341521 3.61195 0.756917
2522.395010475164 3.42208 0.75491
2522.785309608808 4.11537 0.779453
2523.175608742451 3.74558 0.761865
2523.565907876095 3.59082 0.75604
2523.956207009738 2.97346 0.730472
2524.346506143382 3.02204 0.733288
2524.736805277025 3.44863 0.748528
2525.127104410669 3.11427 0.738057
2525.517403544312 3.95103 0.770743
2525.907702677956 3.79035 0.76422
2526.298001811599 3.95435 0.768707
2526.688300945242 3.56857 0.749068
2527.078600078886 3.72016 0.76261
2527.46889921253 3.88449 0.769816
2527.859198346174 4.02897 0.772433
2528.249497479817 3.92781 0.770227
2528.63979661346 3.92895 0.768365
2529.030095747104 4.49264 0.786658
2529.420394880747 4.25544 0.777438
2529.810694014391 3.88382 0.767314
2530.200993148034 3.01972 0.730999
2530.591292281678 2.95074 0.724668
2530.981591415321 3.84502 0.75947
2531.371890548965 3.86186 0.762279
2531.762189682608 3.69842 0.751947
2532.152488816252 3.17542 0.738936
2532.542787949895 4.20444 0.780728
2532.933087083539 3.72737 0.757393
2533.323386217182 3.49608 0.746064
2533.713685350826 3.58946 0.753881
2534.103984484469 3.30647 0.744568
2534.494283618113 2.85428 0.726938
2534.884582751756 3.09031 0.732474
2535.2748818854 3.1461 0.737976
2535.665181019043 3.27655 0.744515
2536.055480152687 3.89735 0.764673
2536.44577928633 4.2182 0.777056
2536.836078419973 2.71297 0.715427
2537.226377553618 1.77595 0.676061
2537.616676687261 3.56816 0.748749
2538.006975820905 3.37746 0.745556
2538.397274954548 2.7595 0.721772
2538.787574088191 4.24741 0.773071
2539.177873221835 4.3617 0.77874
2539.568172355478 3.74867 0.754724
2539.958471489122 3.50918 0.744215
2540.348770622765 2.75497 0.71565
2540.739069756409 2.49855 0.70662
2541.129368890052 2.70739 0.715722
2541.519668023696 3.00218 0.725805
2541.909967157339 3.4742 0.736765
2542.300266290983 3.21471 0.731231
2542.690565424626 3.00991 0.728186
2543.08086455827 3.68245 0.750824
2543.471163691913 3.13694 0.728619
2543.861462825557 2.85036 0.716639
2544.2517619592 3.7357 0.748325
2544.642061092843 3.1382 0.727799
2545.032360226487 2.86443 0.718154
2545.42265936013 3.11144 0.726409
2545.812958493774 3.43689 0.74011
2546.203257627417 3.24041 0.729039
2546.593556761062 3.42776 0.73658
2546.983855894704 3.53161 0.735021
2547.374155028348 2.86905 0.715032
2547.764454161992 4.30343 0.773855
2548.154753295635 4.85431 0.793433
2548.545052429279 4.23118 0.767179
2548.935351562922 4.24765 0.769492
2549.325650696566 3.74329 0.75109
2549.715949830209 4.0111 0.757536
2550.106248963853 3.10848 0.723864
2550.496548097496 3.53861 0.744207
2550.88684723114 4.87762 0.795572
2551.277146364783 3.67448 0.749019
2551.667445498427 2.94841 0.716597
2552.05774463207 3.47292 0.739295
2552.448043765714 3.69809 0.750328
2552.838342899357 3.30002 0.7314
2553.228642033001 3.74432 0.749196
2553.618941166644 3.40207 0.735123
2554.009240300288 2.66513 0.703191
2554.399539433931 3.27877 0.728495
2554.789838567574 3.43137 0.737499
2555.180137701218 3.92562 0.755351
2555.570436834861 3.55391 0.741658
2555.960735968506 3.62738 0.747619
2556.351035102149 3.74594 0.751381
2556.741334235793 3.07415 0.72319
2557.131633369436 3.64144 0.745464
2557.521932503079 3.25834 0.729002
2557.912231636723 3.01148 0.717707
2558.302530770366 3.08016 0.721743
2558.69282990401 3.10022 0.725575
2559.083129037653 3.75779 0.754587
2559.473428171297 3.21781 0.733155
2559.86372730494 3.38351 0.730461
2560.254026438583 3.62715 0.745487
2560.644325572227 2.88955 0.717482
2561.03462470587 2.3376 0.692544
2561.424923839514 2.6853 0.708182
2561.815222973158 3.31959 0.736181
2562.205522106801 3.30995 0.732108
2562.595821240445 3.57356 0.741242
2562.986120374088 3.57674 0.745282
2563.376419507731 3.22522 0.733612
2563.766718641375 3.15053 0.727787
2564.157017775018 3.4522 0.739564
2564.547316908662 3.7018 0.751815
2564.937616042306 4.07297 0.763277
2565.327915175949 3.09855 0.722806
2565.718214309593 3.08866 0.724293
2566.108513443236 3.42126 0.738295
2566.49881257688 3.48959 0.741105
2566.889111710523 2.9104 0.720234
2567.279410844167 3.19594 0.73425
2567.66970997781 3.68703 0.751513
2568.060009111454 4.07276 0.769249
2568.450308245097 4.50678 0.78364
2568.840607378741 3.07791 0.728622
2569.230906512384 2.05911 0.689487
2569.621205646028 3.19501 0.732623
2570.011504779671 3.96428 0.766872
2570.401803913314 3.76568 0.757617
2570.792103046958 3.68255 0.750511
2571.182402180601 3.33105 0.741205
2571.572701314245 3.51685 0.747145
2571.963000447889 4.96156 0.798102
2572.353299581532 4.75385 0.791889
2572.743598715176 3.34035 0.738256
2573.133897848819 2.64511 0.71285
2573.524196982462 2.27644 0.694139
2573.914496116106 2.50749 0.70568
2574.304795249749 3.20548 0.735286
2574.695094383393 3.75312 0.755199
2575.085393517037 3.54231 0.749082
2575.475692650681 2.31211 0.706972
2575.865991784324 2.65402 0.718234
2576.256290917967 2.77023 0.718677
2576.646590051611 2.84979 0.72349
2577.036889185254 2.96903 0.734022
2577.427188318898 3.10131 0.738699
2577.817487452541 3.04215 0.732162
2578.207786586185 3.32596 0.740631
2578.598085719828 2.83581 0.721165
2578.988384853472 3.08613 0.733059
2579.378683987115 2.85818 0.726054
2579.768983120759 2.84967 0.725453
2580.159282254402 3.55271 0.750605
2580.549581388046 3.23918 0.737914
2580.939880521689 2.98741 0.72833
2581.330179655332 2.83985 0.721753
2581.720478788976 2.56319 0.711512
2582.11077792262 3.50178 0.750337
2582.501077056263 4.24968 0.777406
2582.891376189907 4.2347 0.775869
2583.28167532355 3.45596 0.749522
2583.671974457193 2.8075 0.719083
2584.062273590837 2.56795 0.709606
2584.452572724481 2.78467 0.719813
2584.842871858124 3.53842 0.746485
2585.233170991768 3.41151 0.74499
2585.623470125412 3.22871 0.739012
2586.013769259055 2.59427 0.711066
2586.404068392698 1.93139 0.68133
2586.794367526342 2.50276 0.707195
2587.184666659985 3.19171 0.736918
2587.574965793629 2.95634 0.730769
2587.965264927272 3.64203 0.757569
2588.355564060915 3.96447 0.771274
2588.74586319456 3.92388 0.766655
2589.136162328202 3.55034 0.752305
2589.526461461846 2.9947 0.728366
2589.916760595489 2.88062 0.72319
2590.307059729133 3.3701 0.742349
2590.697358862777 3.64583 0.751996
2591.08765799642 3.49376 0.748813
2591.477957130063 4.48473 0.784905
2591.868256263707 4.21291 0.774305
2592.25855539735 3.03282 0.731753
2592.648854530994 3.66039 0.755648
2593.039153664637 3.89261 0.762619
2593.42945279828 3.4589 0.74948
2593.819751931925 3.03283 0.732204
2594.210051065568 3.64813 0.752095
2594.600350199211 3.57416 0.749494
2594.990649332855 3.74353 0.758543
2595.380948466499 4.49042 0.787664
2595.771247600142 3.71006 0.756193
2596.161546733786 3.71362 0.753233
2596.551845867429 3.70929 0.754171
2596.942145001072 3.37281 0.739842
2597.332444134716 3.18124 0.732901
2597.722743268359 3.81236 0.76075
2598.113042402003 3.41536 0.747082
2598.503341535646 2.94913 0.729289
2598.89364066929 3.41532 0.744574
2599.283939802934 2.62493 0.708264
2599.674238936577 1.75415 0.6757
2600.06453807022 2.37656 0.69977
2600.454837203864 2.97228 0.730175
2600.845136337507 2.36948 0.704273
2601.235435471151 2.83793 0.723185
2601.625734604794 3.60733 0.752351
2602.016033738438 3.79543 0.760844
2602.406332872082 3.38638 0.749675
2602.796632005725 3.71628 0.756928
2603.186931139369 3.58259 0.750546
2603.577230273012 2.30909 0.698955
2603.967529406656 2.07136 0.687788
2604.357828540299 2.94238 0.724143
2604.748127673943 2.55511 0.711238
2605.138426807586 2.62775 0.713428
2605.52872594123 2.88801 0.726635
2605.919025074873 3.04836 0.733214
2606.309324208517 3.04145 0.73166
2606.69962334216 2.63657 0.712886
2607.089922475804 3.00157 0.734264
2607.480221609447 3.88931 0.771677
2607.870520743091 4.17284 0.774467
2608.260819876734 3.99734 0.770992
2608.651119010377 3.69832 0.757981
2609.041418144021 3.24809 0.740293
2609.431717277665 3.76647 0.764269
2609.822016411308 3.12187 0.73671
2610.212315544951 3.53108 0.751616
2610.602614678596 3.83365 0.764462
2610.992913812239 3.79615 0.761804
2611.383212945883 4.18469 0.776787
2611.773512079526 4.44084 0.79134
2612.163811213169 4.5482 0.794742
2612.554110346813 3.59482 0.75682
2612.944409480456 2.91372 0.73212
2613.3347086141 3.69063 0.763782
2613.725007747743 4.23179 0.7798
2614.115306881387 3.53344 0.75563
2614.505606015031 3.49134 0.755038
2614.895905148674 3.70801 0.763236
2615.286204282317 3.81887 0.770647
2615.676503415961 3.6528 0.766042
2616.066802549604 3.57411 0.761044
2616.457101683248 3.27394 0.748507
2616.847400816891 2.74248 0.725352
2617.237699950534 3.5588 0.758239
2617.627999084179 2.79665 0.729286
2618.018298217821 2.16593 0.703689
2618.408597351465 2.6717 0.726865
2618.798896485108 3.26341 0.751419
2619.189195618752 3.92386 0.774759
2619.579494752396 3.41532 0.751778
2619.969793886039 2.76907 0.73086
2620.360093019682 4.05189 0.782513
2620.750392153326 4.02123 0.774184
2621.14069128697 3.02914 0.736899
2621.530990420613 3.61428 0.760853
2621.921289554256 2.95923 0.735882
2622.3115886879 1.73551 0.6874
2622.701887821544 2.09304 0.703106
2623.092186955187 2.5869 0.724008
2623.48248608883 2.40449 0.717329
2623.872785222473 2.37472 0.71032
2624.263084356118 2.65685 0.721921
2624.653383489761 3.26504 0.748749
2625.043682623404 2.86594 0.73554
2625.433981757048 3.23285 0.752149
2625.824280890691 3.6154 0.764324
2626.214580024335 3.34388 0.758415
2626.604879157978 3.59282 0.765075
2626.995178291621 4.43625 0.799793
2627.385477425265 4.53562 0.803342
2627.775776558909 3.34165 0.75618
2628.166075692552 3.1422 0.74951
2628.556374826195 4.30884 0.792028
2628.946673959839 5.00101 0.820523
2629.336973093483 3.92469 0.779503
2629.727272227126 2.99012 0.74852
2630.117571360769 3.85334 0.773582
2630.507870494413 3.35565 0.751857
2630.898169628057 3.05607 0.747059
2631.2884687617 2.8351 0.736431
2631.678767895344 2.68387 0.728821
2632.069067028987 2.20882 0.71237
2632.459366162631 3.38983 0.759127
2632.849665296275 3.69164 0.771255
2633.239964429918 2.58444 0.726383
2633.630263563561 3.39182 0.763386
2634.020562697205 3.31236 0.75523
2634.410861830848 3.86079 0.777983
2634.801160964492 4.17514 0.788628
2635.191460098135 3.56395 0.768204
2635.581759231779 3.18352 0.755468
2635.972058365422 2.9839 0.745375
2636.362357499066 2.56043 0.72875
2636.752656632709 3.09315 0.753921
2637.142955766353 3.57967 0.766679
2637.533254899996 4.62503 0.8086
2637.92355403364 4.02724 0.791097
2638.313853167283 4.32385 0.802214
2638.704152300927 4.16889 0.792563
2639.09445143457 3.53596 0.770841
2639.484750568214 3.81905 0.781505
2639.875049701858 2.71784 0.736233
2640.265348835501 2.29531 0.716543
2640.655647969145 2.83056 0.734767
2641.045947102788 3.13559 0.749046
2641.436246236432 3.20423 0.756334
2641.826545370075 3.14136 0.75008
2642.216844503718 3.58063 0.767614
2642.607143637362 3.83985 0.781162
2642.997442771006 3.85988 0.780168
2643.387741904649 3.51657 0.767221
2643.778041038293 3.36549 0.758256
2644.168340171935 3.0494 0.747442
2644.55863930558 3.03493 0.748337
2644.948938439223 2.7783 0.739504
2645.339237572866 3.36973 0.762698
2645.72953670651 3.75237 0.777611
2646.119835840153 2.81912 0.741992
2646.510134973797 2.5539 0.731428
2646.90043410744 2.62922 0.732489
2647.290733241083 2.05068 0.709768
2647.681032374727 2.4756 0.726159
2648.071331508372 3.24973 0.75796
2648.461630642015 3.10228 0.755927
2648.851929775658 3.14977 0.756084
2649.2422289093 3.11889 0.750574
2649.632528042945 3.75361 0.780373
2650.022827176589 3.01588 0.752625
2650.413126310232 3.89042 0.78563
2650.803425443875 3.52424 0.770017
2651.193724577519 3.21198 0.75686
2651.584023711163 3.61316 0.771006
2651.974322844806 3.80768 0.779279
2652.364621978449 4.12671 0.794992
2652.754921112092 4.25153 0.799055
2653.145220245737 3.70974 0.776576
2653.53551937938 2.63497 0.734386
2653.925818513023 2.38904 0.726999
2654.316117646667 3.62632 0.775231
2654.70641678031 3.24829 0.762451
2655.096715913954 2.4111 0.72228
2655.487015047597 2.62916 0.733642
2655.87731418124 3.95901 0.787181
2656.267613314884 3.99458 0.792158
2656.657912448528 3.36503 0.772802
2657.048211582171 2.63028 0.744729
2657.438510715814 2.42027 0.739108
2657.828809849458 3.42651 0.775406
2658.219108983102 3.67231 0.783045
2658.609408116745 4.13894 0.801258
2658.999707250389 3.81811 0.789705
2659.390006384032 2.51704 0.739537
2659.780305517676 2.54191 0.735705
2660.170604651319 1.89522 0.708178
2660.560903784963 2.13279 0.719342
2660.951202918606 4.17553 0.799398
2661.34150205225 4.97512 0.831005
2661.731801185893 4.2742 0.803313
2662.122100319537 2.97851 0.753268
2662.51239945318 3.3127 0.770504
2662.902698586823 3.04865 0.759818
2663.292997720467 3.05878 0.756773
2663.683296854111 3.72224 0.785254
2664.073595987754 3.74097 0.785613
2664.463895121398 3.36093 0.770982
2664.854194255041 3.66804 0.783282
2665.244493388685 3.90678 0.79723
2665.634792522328 3.42829 0.777312
2666.025091655971 3.52764 0.780616
2666.415390789615 3.53067 0.784101
2666.805689923259 4.13003 0.807362
2667.195989056903 4.07357 0.805907
2667.586288190546 3.31803 0.773481
2667.976587324189 2.93562 0.755041
2668.366886457833 3.45434 0.779488
2668.757185591476 3.85043 0.796057
2669.14748472512 4.66426 0.826071
2669.537783858763 3.65908 0.785517
2669.928082992407 2.58582 0.747721
2670.31838212605 3.08469 0.766061
2670.708681259694 2.75615 0.753547
2671.098980393337 3.66459 0.793193
2671.489279526981 3.68277 0.79296
2671.879578660624 3.21447 0.770394
2672.269877794268 3.26721 0.775165
2672.660176927911 3.65878 0.794294
2673.050476061555 3.75805 0.800659
2673.440775195198 4.00561 0.811796
2673.831074328842 3.58408 0.790332
2674.221373462485 3.49332 0.78308
2674.611672596129 3.37257 0.779092
2675.001971729772 2.88128 0.764842
2675.392270863416 2.11204 0.73735
2675.782569997059 2.69088 0.755573
2676.172869130702 2.90263 0.764901
2676.563168264346 3.34624 0.783061
2676.95346739799 3.97869 0.806953
2677.343766531634 3.69404 0.796383
2677.734065665277 4.25532 0.816935
2678.124364798921 4.16514 0.814932
2678.514663932564 4.02043 0.809354
2678.904963066207 3.97652 0.803563
2679.295262199851 3.81585 0.800833
2679.685561333494 4.19621 0.815636
2680.075860467138 4.05014 0.809009
2680.466159600782 4.41761 0.829249
2680.856458734424 4.23764 0.822485
2681.246757868068 3.29854 0.783115
2681.637057001711 3.89447 0.807705
2682.027356135355 4.23213 0.82252
2682.417655268999 4.20541 0.819486
2682.807954402642 4.13855 0.815132
2683.198253536286 3.77712 0.800657
2683.588552669929 4.31981 0.824628
2683.978851803572 3.62233 0.80136
2684.369150937216 3.37905 0.7942
2684.759450070859 4.36095 0.827532
2685.149749204503 4.24981 0.823391
2685.540048338147 3.53838 0.79562
2685.930347471791 3.31613 0.784224
2686.320646605434 3.26711 0.784891
2686.710945739077 2.87797 0.771916
2687.101244872721 3.54151 0.794773
2687.491544006364 4.06877 0.817724
2687.881843140008 4.12751 0.823222
2688.272142273651 3.98764 0.816278
2688.662441407295 4.51489 0.834247
2689.052740540938 4.44235 0.833096
2689.443039674582 3.39477 0.79316
2689.833338808225 3.66426 0.801523
2690.223637941869 3.54516 0.798345
2690.613937075512 3.24654 0.786177
2691.004236209156 3.83965 0.81094
2691.394535342799 3.62575 0.80544
2691.784834476442 5.02473 0.856631
2692.175133610086 4.99567 0.854836
2692.56543274373 3.648 0.802527
2692.955731877373 2.46817 0.759273
2693.346031011017 2.7079 0.770176
2693.73633014466 4.13302 0.823501
2694.126629278304 4.03899 0.817165
2694.516928411947 4.73217 0.840856
2694.90722754559 4.46675 0.83775
2695.297526679234 3.03782 0.784667
2695.687825812878 3.46116 0.79938
2696.078124946522 4.43981 0.83944
2696.468424080164 3.24647 0.791633
2696.858723213808 3.60785 0.799422
2697.249022347452 4.04229 0.819052
2697.639321481095 3.56451 0.806418
2698.029620614739 4.86549 0.852481
2698.419919748382 3.69484 0.804899
2698.810218882026 2.86803 0.774475
2699.20051801567 3.65684 0.805267
2699.590817149312 4.04294 0.828545
2699.981116282956 3.75339 0.817091
2700.371415416599 4.26587 0.83609
2700.761714550243 5.03192 0.863077
2701.152013683887 3.81595 0.81231
2701.54231281753 3.38977 0.796525
2701.932611951173 4.2995 0.839601
2702.322911084817 5.06215 0.866979
2702.71321021846 4.37417 0.836353
2703.103509352104 3.73629 0.818699
2703.493808485747 3.60504 0.811492
2703.884107619391 3.02187 0.786081
2704.274406753035 4.0802 0.827467
2704.664705886679 4.44429 0.845756
2705.055005020322 3.32605 0.801488
2705.445304153965 2.69172 0.773518
2705.835603287609 2.65299 0.774633
2706.225902421252 3.52869 0.808827
2706.616201554896 3.69774 0.817462
2707.006500688539 3.22965 0.800626
2707.396799822183 3.50953 0.807569
2707.787098955826 4.17519 0.826853
2708.17739808947 4.13543 0.82996
2708.567697223113 5.11485 0.870593
2708.957996356757 4.36144 0.838519
2709.3482954904 4.33181 0.837594
2709.738594624044 3.93234 0.823134
2710.128893757687 3.6477 0.813853
2710.51919289133 3.74553 0.820661
2710.909492024974 4.42032 0.8436
2711.299791158618 4.38326 0.842763
2711.690090292261 4.1172 0.8328
2712.080389425905 3.70963 0.816013
2712.470688559548 3.18115 0.793676
2712.860987693191 3.26157 0.799107
2713.251286826835 3.48499 0.811553
2713.641585960478 2.75459 0.778986
2714.031885094122 2.96742 0.788627
2714.422184227766 3.78637 0.820115
2714.81248336141 3.55443 0.809597
2715.202782495053 3.38081 0.804984
2715.593081628696 3.34468 0.806076
2715.98338076234 4.16136 0.837293
2716.373679895983 4.72573 0.856407
2716.763979029627 3.75273 0.812854
2717.15427816327 3.71918 0.818478
2717.544577296914 4.23875 0.839033
2717.934876430557 4.18422 0.836002
2718.325175564201 4.20619 0.840543
2718.715474697844 4.87646 0.867245
2719.105773831488 4.94276 0.866433
2719.496072965131 5.11917 0.871082
