1.24
lambda flux err
2591.896474226264 7.57903 1.21414
2592.28677254466 7.67934 1.2186
2592.677070863057 10.6112 1.34268
2593.067369181453 9.63477 1.30353
2593.457667499849 9.55176 1.29524
2593.847965818245 8.82819 1.2616
2594.238264136641 7.35366 1.20051
2594.628562455038 7.66471 1.21978
2595.018860773434 7.03319 1.1939
2595.409159091829 6.72951 1.17491
2595.799457410226 7.23047 1.19733
2596.189755728622 8.85962 1.26868
2596.580054047019 8.49177 1.25324
2596.970352365414 8.18481 1.24956
2597.36065068381 8.09605 1.23797
2597.750949002206 7.96151 1.21514
2598.141247320602 6.90744 1.18217
2598.531545638999 6.69797 1.1809
2598.921843957395 7.14944 1.19814
2599.31214227579 6.35626 1.16612
2599.702440594187 4.78118 1.09183
2600.092738912583 4.40071 1.07326
2600.48303723098 6.03923 1.15458
2600.873335549376 7.06778 1.20447
2601.263633867771 7.58686 1.22195
2601.653932186168 7.20686 1.20081
2602.044230504564 7.61885 1.22034
2602.43452882296 8.62332 1.25952
2602.824827141357 6.81515 1.17863
2603.215125459752 6.66563 1.17943
2603.605423778149 9.33018 1.29081
2603.995722096545 9.97393 1.31599
2604.386020414941 7.83077 1.23062
2604.776318733337 7.33765 1.20323
2605.166617051733 5.70572 1.13029
2605.556915370129 5.30577 1.1223
2605.947213688525 5.477 1.13745
2606.337512006922 5.74428 1.14011
2606.727810325318 7.7353 1.22444
2607.118108643714 7.84698 1.22944
2607.50840696211 8.43234 1.25248
2607.898705280506 9.14768 1.28849
2608.289003598903 7.88007 1.24551
2608.679301917299 7.4629 1.22531
2609.069600235695 8.42705 1.25934
2609.459898554091 9.22032 1.30036
2609.850196872487 9.44958 1.30582
2610.240495190884 8.29006 1.26702
2610.63079350928 7.87205 1.25218
2611.021091827676 8.64616 1.28341
2611.411390146072 8.78955 1.28995
2611.801688464469 8.1852 1.25922
2612.191986782865 7.32608 1.22496
2612.58228510126 7.54713 1.23381
2612.972583419656 7.09239 1.21698
2613.362881738053 6.97132 1.21069
2613.753180056449 6.76153 1.1999
2614.143478374845 7.75556 1.24317
2614.533776693241 8.72569 1.28001
2614.924075011637 8.5112 1.27461
2615.314373330033 8.56802 1.27048
2615.70467164843 7.29125 1.2132
2616.094969966826 7.7853 1.2388
2616.485268285222 7.59498 1.22946
2616.875566603618 8.90737 1.27807
2617.265864922014 7.83985 1.23751
2617.656163240411 8.85402 1.27784
2618.046461558807 9.04666 1.29454
2618.436759877203 7.96931 1.26121
2618.827058195599 9.31737 1.30502
2619.217356513995 9.25752 1.29732
2619.607654832391 8.96747 1.293
2619.997953150787 10.5624 1.35921
2620.388251469184 8.49903 1.26648
2620.77854978758 7.7521 1.23549
2621.168848105976 7.46162 1.22489
2621.559146424372 7.72754 1.23991
2621.949444742769 8.11426 1.26154
2622.339743061165 7.16533 1.2194
2622.730041379561 7.21557 1.20695
2623.120339697956 7.6524 1.22764
2623.510638016353 8.22375 1.25546
2623.900936334749 8.75967 1.27809
2624.291234653146 8.07574 1.25318
2624.681532971541 8.17709 1.25404
2625.071831289937 9.28547 1.29683
2625.462129608333 10.5938 1.34714
2625.85242792673 8.96726 1.28408
2626.242726245126 7.57786 1.22599
2626.633024563522 8.18862 1.2499
2627.023322881917 8.35912 1.26367
2627.413621200314 8.87892 1.28473
2627.80391951871 8.69861 1.27229
2628.194217837107 10.157 1.3349
2628.584516155503 8.9139 1.28252
2628.974814473898 9.42419 1.30946
2629.365112792295 10.0838 1.34523
2629.755411110691 11.4382 1.38885
2630.145709429088 10.4833 1.34688
2630.536007747484 8.22073 1.26034
2630.926306065879 8.78785 1.2839
2631.316604384276 9.58391 1.31103
2631.706902702672 8.92062 1.28363
2632.097201021068 7.55723 1.23181
2632.487499339464 7.43796 1.23173
2632.87779765786 7.62841 1.23922
2633.268095976257 9.27152 1.30225
2633.658394294652 8.28626 1.26274
2634.048692613049 6.76431 1.19897
2634.438990931445 6.83698 1.20353
2634.829289249841 6.75698 1.20403
2635.219587568237 7.44508 1.23834
2635.609885886633 6.44266 1.1882
2636.00018420503 7.57569 1.23538
2636.390482523426 8.88002 1.29477
2636.780780841822 9.53325 1.32139
2637.171079160218 8.7892 1.29072
2637.561377478614 7.7995 1.25571
2637.951675797011 9.27015 1.3139
2638.341974115407 9.19999 1.30659
2638.732272433803 8.44898 1.27667
2639.122570752199 7.57899 1.24039
2639.512869070596 7.63005 1.24157
2639.903167388992 6.33318 1.19066
2640.293465707388 8.10479 1.26295
2640.683764025783 8.58303 1.27849
2641.07406234418 8.40278 1.27099
2641.464360662576 9.93944 1.33577
2641.854658980972 11.9562 1.40907
2642.244957299368 10.8249 1.36743
2642.635255617764 9.73707 1.33771
2643.02555393616 9.82402 1.33661
2643.415852254557 8.66305 1.28602
2643.806150572953 9.50829 1.32022
2644.196448891349 9.67933 1.32328
2644.586747209745 7.34031 1.22863
2644.977045528141 4.35527 1.10157
2645.367343846538 4.4161 1.10515
2645.757642164934 4.63187 1.11715
2646.147940483331 5.37761 1.14577
2646.538238801726 5.21746 1.13835
2646.928537120122 7.45562 1.23675
2647.318835438518 9.47729 1.32599
2647.709133756915 9.12879 1.30727
2648.099432075311 9.82678 1.34651
2648.489730393707 9.77579 1.34716
2648.880028712103 9.20774 1.32258
2649.270327030499 8.35179 1.28799
2649.660625348896 6.9931 1.22328
2650.050923667292 7.90506 1.25816
2650.441221985688 8.24409 1.27792
2650.831520304083 6.43199 1.20362
2651.22181862248 8.85108 1.30374
2651.612116940876 10.7046 1.38055
2652.002415259273 8.94404 1.31124
2652.392713577668 9.6868 1.33367
2652.783011896064 10.7882 1.37357
2653.173310214461 11.3872 1.40233
2653.563608532857 11.5225 1.41205
2653.953906851253 10.817 1.38454
2654.344205169649 8.37156 1.27532
2654.734503488045 8.5623 1.27992
2655.124801806442 9.56619 1.32663
2655.515100124838 8.73205 1.29722
2655.905398443234 10.1534 1.35659
2656.29569676163 10.9716 1.38506
2656.685995080026 10.8698 1.37684
2657.076293398422 10.9684 1.38265
2657.466591716818 9.44878 1.32358
2657.856890035215 9.13865 1.31807
2658.247188353611 10.3806 1.36488
2658.637486672006 10.2964 1.35796
2659.027784990403 9.89355 1.34974
2659.418083308799 10.236 1.36878
2659.808381627195 12.3639 1.44743
2660.198679945592 12.7099 1.45646
2660.588978263987 9.81151 1.33998
2660.979276582384 10.0702 1.35598
2661.369574900779 10.2359 1.36383
2661.759873219176 10.7033 1.37345
2662.150171537572 11.713 1.41249
2662.540469855969 12.1275 1.43273
2662.930768174364 11.4087 1.40429
2663.32106649276 10.4203 1.37333
2663.711364811157 10.1313 1.36004
2664.101663129553 10.787 1.38689
2664.491961447949 10.9314 1.38778
2664.882259766345 10.2275 1.35865
2665.272558084741 11.0366 1.39027
2665.662856403138 9.90716 1.34343
2666.053154721534 10.1176 1.36136
2666.44345303993 9.86183 1.35378
2666.833751358326 9.00933 1.31374
2667.224049676722 8.95955 1.31288
2667.614347995119 7.92984 1.26868
2668.004646313515 7.37019 1.23918
2668.394944631911 8.28727 1.27254
2668.785242950307 10.8883 1.38295
2669.175541268703 11.429 1.41507
2669.565839587099 11.527 1.42191
2669.956137905495 10.6393 1.38546
2670.346436223891 9.91146 1.35598
2670.736734542287 9.78399 1.34274
2671.127032860684 10.4359 1.3695
2671.51733117908 10.8163 1.39281
2671.907629497476 11.9602 1.44123
2672.297927815872 13.0447 1.48412
2672.688226134269 11.3178 1.40977
2673.078524452665 11.754 1.43253
2673.468822771061 12.644 1.47346
2673.859121089458 13.7365 1.50771
2674.249419407853 13.0301 1.48802
2674.639717726249 11.4595 1.43041
2675.030016044645 11.5897 1.43314
2675.420314363042 12.592 1.47187
2675.810612681438 13.8837 1.52329
2676.200910999834 14.4517 1.53787
2676.59120931823 13.444 1.49748
2676.981507636627 13.1218 1.48639
2677.371805955023 11.593 1.42373
2677.762104273419 13.4586 1.49814
2678.152402591815 13.7029 1.51095
2678.542700910211 13.621 1.50617
2678.932999228607 14.3447 1.53437
2679.323297547003 12.1484 1.4541
2679.7135958654 10.8045 1.40485
2680.103894183795 13.2258 1.49446
2680.494192502191 13.1113 1.49709
2680.884490820588 12.1257 1.46269
2681.274789138984 12.1652 1.46524
2681.66508745738 12.532 1.47952
2682.055385775776 12.8952 1.49036
2682.445684094172 13.5602 1.51536
2682.835982412569 13.3041 1.508
2683.226280730964 12.8444 1.48812
2683.616579049361 14.5947 1.54933
2684.006877367757 16.1453 1.60916
2684.397175686153 15.4429 1.58607
2684.787474004549 14.8575 1.56197
2685.177772322945 14.7659 1.56791
2685.568070641342 13.2531 1.51987
2685.958368959738 11.4755 1.44511
2686.348667278133 9.51932 1.35933
2686.73896559653 5.45106 1.17917
2687.129263914926 3.27977 1.08547
2687.519562233322 3.15484 1.08008
2687.909860551719 2.87115 1.07095
2688.300158870114 3.16151 1.07888
2688.690457188511 4.44899 1.13548
2689.080755506906 5.93079 1.20579
2689.471053825303 10.2738 1.38974
2689.861352143699 11.6361 1.45207
2690.251650462096 14.7035 1.56919
2690.641948780491 16.4558 1.63201
2691.032247098888 15.3515 1.59413
2691.422545417284 14.1898 1.55055
2691.81284373568 15.1473 1.57923
2692.203142054076 15.8898 1.60489
2692.593440372472 14.782 1.57143
2692.983738690868 15.8654 1.60645
2693.374037009265 17.4685 1.66321
2693.764335327661 16.4743 1.63
2694.154633646057 17.0686 1.64885
2694.544931964453 18.381 1.69615
2694.935230282849 17.9725 1.68238
2695.325528601246 17.06 1.64767
2695.715826919642 15.9829 1.62459
2696.106125238038 14.966 1.5881
2696.496423556434 17.7506 1.67652
2696.886721874831 18.7506 1.7199
2697.277020193226 19.2744 1.73375
2697.667318511622 19.6244 1.73804
2698.057616830018 20.3629 1.76725
2698.447915148415 19.4056 1.73667
2698.838213466811 19.7105 1.74262
2699.228511785207 19.9175 1.75387
2699.618810103603 20.748 1.7721
2700.009108421999 19.8839 1.74443
2700.399406740396 18.4892 1.70147
2700.789705058792 18.4817 1.70772
2701.180003377188 17.8255 1.68654
2701.570301695584 17.5912 1.67589
2701.96060001398 17.9995 1.68318
2702.350898332376 18.2644 1.69154
2702.741196650773 12.7024 1.49968
2703.131494969169 8.21556 1.32496
2703.521793287565 4.88995 1.17408
2703.912091605961 6.7038 1.25663
2704.302389924357 7.72745 1.30947
2704.692688242754 9.22996 1.36921
2705.08298656115 13.8025 1.54442
2705.473284879546 17.1855 1.67417
2705.863583197942 18.1325 1.70198
2706.253881516338 19.3756 1.73954
2706.644179834734 18.2077 1.70886
2707.034478153131 17.9908 1.69585
2707.424776471527 20.565 1.77922
2707.815074789922 20.4096 1.78128
2708.205373108318 22.5137 1.85017
2708.595671426715 23.7966 1.88259
2708.985969745111 22.1982 1.84073
2709.376268063507 21.5568 1.82469
2709.766566381903 21.201 1.80829
2710.156864700299 19.3559 1.75319
2710.547163018696 20.4776 1.79069
2710.937461337092 20.982 1.80435
2711.327759655489 22.1805 1.83616
2711.718057973884 21.5023 1.81768
2712.10835629228 22.2669 1.85934
2712.498654610677 23.6006 1.90468
2712.888952929073 21.8741 1.84597
2713.279251247469 17.4225 1.6954
2713.669549565865 13.4136 1.54936
2714.059847884262 9.69991 1.40834
2714.450146202657 7.75833 1.33043
2714.840444521054 11.9858 1.49869
2715.23074283945 15.5831 1.62938
2715.621041157846 18.879 1.74426
2716.011339476241 22.1133 1.84401
2716.401637794638 25.9061 1.96486
2716.791936113034 25.5064 1.95261
2717.18223443143 24.415 1.92415
2717.572532749826 22.7823 1.8733
2717.962831068223 20.0704 1.78458
2718.353129386618 19.9078 1.77925
2718.743427705015 16.0713 1.65052
2719.133726023411 16.4773 1.66687
