1.14
lambda flux err
2443.09121348557 2.8836 1.20387
2443.481500116282 3.9857 1.25382
2443.871786746993 3.99583 1.27472
2444.262073377705 6.06463 1.37877
2444.652360008418 5.27859 1.33955
2445.04264663913 4.01313 1.2587
2445.432933269842 2.53739 1.1787
2445.823219900555 4.29524 1.25714
2446.213506531266 2.42719 1.16757
2446.603793161979 3.51871 1.24386
2446.994079792691 3.08498 1.19623
2447.384366423403 2.0854 1.13356
2447.774653054115 3.8229 1.23928
2448.164939684827 3.74644 1.22609
2448.555226315539 3.09324 1.20114
2448.945512946252 1.61928 1.12111
2449.335799576963 3.99373 1.06931
2449.726086207675 4.93916 1.09311
2450.116372838388 4.2278 0.932264
2450.5066594691 5.89203 1.01244
2450.896946099812 5.34332 0.990102
2451.287232730524 4.65166 0.857523
2451.677519361236 5.12541 0.895273
2452.067805991948 5.02336 0.890675
2452.458092622661 3.88733 0.864208
2452.848379253373 3.2937 0.827249
2453.238665884085 3.92514 0.853749
2453.628952514797 5.67481 0.931036
2454.019239145509 4.01669 0.857171
2454.409525776221 4.66094 0.890327
2454.799812406933 4.56953 0.891688
2455.190099037645 4.20478 0.877758
2455.580385668358 4.75332 0.806868
2455.97067229907 5.49967 0.83018
2456.360958929782 5.07284 0.816535
2456.751245560494 5.36488 0.831754
2457.141532191206 5.0398 0.823923
2457.531818821918 5.37181 0.833643
2457.92210545263 3.95942 0.793616
2458.312392083342 3.75427 0.785352
2458.702678714055 3.8882 0.794526
2459.092965344767 3.99198 0.797209
2459.483251975478 4.05891 0.806091
2459.873538606191 4.46133 0.819708
2460.263825236903 2.78472 0.758959
2460.654111867615 2.45048 0.751115
2461.044398498327 3.13905 0.776896
2461.43468512904 3.55373 0.79576
2461.824971759751 3.26146 0.78265
2462.215258390464 4.54387 0.821844
2462.605545021176 3.94705 0.803821
2462.995831651888 3.45434 0.785576
2463.3861182826 3.34739 0.78437
2463.776404913312 3.69776 0.797499
2464.166691544024 4.10642 0.804859
2464.556978174736 5.77108 0.867206
2464.947264805448 4.95235 0.837032
2465.337551436161 3.33023 0.780161
2465.727838066873 2.88762 0.76795
2466.118124697585 3.82288 0.803239
2466.508411328297 4.08382 0.806361
2466.898697959009 4.76492 0.825428
2467.288984589721 3.13077 0.769198
2467.679271220433 3.44191 0.777159
2468.069557851146 2.83077 0.760623
2468.459844481858 3.15184 0.77248
2468.85013111257 3.90964 0.797561
2469.240417743282 4.36316 0.807704
2469.630704373994 2.85334 0.755131
2470.020991004706 2.95953 0.758169
2470.411277635418 3.99265 0.794073
2470.80156426613 3.32052 0.71185
2471.191850896843 3.9008 0.691129
2471.582137527554 4.84202 0.688267
2471.972424158267 3.72476 0.646405
2472.362710788979 3.37907 0.636149
2472.752997419691 3.11846 0.627526
2473.143284050403 2.73982 0.614614
2473.533570681115 2.78484 0.615389
2473.923857311828 2.55983 0.612211
2474.314143942539 3.64044 0.648889
2474.704430573252 3.68935 0.649106
2475.094717203964 3.87931 0.658427
2475.485003834676 3.41157 0.644195
2475.875290465388 3.64871 0.653502
2476.2655770961 4.47645 0.677564
2476.655863726812 4.59614 0.679024
2477.046150357524 5.56714 0.703479
2477.436436988236 4.70735 0.683447
2477.826723618949 3.98814 0.659044
2478.217010249661 4.05453 0.666025
2478.607296880373 5.00422 0.696433
2478.997583511085 4.64914 0.683319
2479.387870141797 3.8353 0.65881
2479.778156772509 3.57534 0.65216
2480.168443403222 3.70802 0.658203
2480.558730033933 4.28247 0.674431
2480.949016664646 3.73533 0.661087
2481.339303295358 3.41598 0.652103
2481.72958992607 3.22002 0.643491
2482.119876556782 2.88183 0.629544
2482.510163187494 3.64453 0.650678
2482.900449818206 3.46834 0.64432
2483.290736448918 3.76868 0.653616
2483.681023079631 3.64322 0.655033
2484.071309710342 4.08602 0.664578
2484.461596341055 5.0772 0.689127
2484.851882971767 4.24937 0.663273
2485.242169602479 4.02593 0.65972
2485.632456233192 3.8945 0.657616
2486.022742863903 3.30091 0.637629
2486.413029494616 3.44078 0.642828
2486.803316125327 3.70796 0.649719
2487.193602756039 4.12935 0.66016
2487.583889386752 4.03204 0.659572
2487.974176017464 4.08638 0.658928
2488.364462648176 4.55942 0.671524
2488.754749278888 5.39433 0.692123
2489.1450359096 4.57856 0.668309
2489.535322540312 3.81544 0.651599
2489.925609171025 4.13456 0.656121
2490.315895801737 3.8751 0.649001
2490.706182432449 3.69086 0.643645
2491.096469063161 4.37928 0.634462
2491.486755693873 5.32361 0.648796
2491.877042324585 4.67345 0.640178
2492.267328955297 4.50021 0.632186
2492.657615586009 4.11876 0.622113
2493.047902216721 3.52057 0.605424
2493.438188847434 3.73334 0.61
2493.828475478145 3.76679 0.616107
2494.218762108858 3.80601 0.613081
2494.60904873957 4.11348 0.619779
2494.999335370282 4.58359 0.63325
2495.389622000995 4.55538 0.634201
2495.779908631707 3.92756 0.61556
2496.170195262419 4.10789 0.621303
2496.56048189313 4.36144 0.630432
2496.950768523843 4.33318 0.628407
2497.341055154555 4.74788 0.63898
2497.731341785267 3.46322 0.604556
2498.121628415979 2.73108 0.582895
2498.511915046691 3.25941 0.597346
2498.902201677404 3.77032 0.611789
2499.292488308116 4.34843 0.630697
2499.682774938828 4.67294 0.639101
2500.07306156954 5.29021 0.654203
2500.463348200251 4.25085 0.627161
2500.853634830965 4.29173 0.629874
2501.243921461677 4.09828 0.621402
2501.634208092388 3.97007 0.621919
2502.024494723101 3.83976 0.616873
2502.414781353813 4.09006 0.625223
2502.805067984525 4.07567 0.622924
2503.195354615238 3.91799 0.615247
2503.585641245949 4.04365 0.62253
2503.975927876662 3.68809 0.609659
2504.366214507374 4.4935 0.630563
2504.756501138086 5.23444 0.6527
2505.146787768798 5.22619 0.648644
2505.53707439951 3.38703 0.599807
2505.927361030222 3.25438 0.596509
2506.317647660935 3.76511 0.607878
2506.707934291647 3.40036 0.59667
2507.098220922358 4.04257 0.615704
2507.488507553071 4.69179 0.630238
2507.878794183783 3.59417 0.603777
2508.269080814495 3.68401 0.604949
2508.659367445207 4.44599 0.624344
2509.049654075919 4.81921 0.634079
2509.439940706632 4.11937 0.614233
2509.830227337344 3.94418 0.608879
2510.220513968056 3.98546 0.609889
2510.610800598768 4.58572 0.628791
2511.00108722948 4.37759 0.62175
2511.391373860191 3.72685 0.603537
2511.781660490904 4.86382 0.633461
2512.171947121616 3.74457 0.60299
2512.562233752328 3.42833 0.596038
2512.952520383041 4.69264 0.626209
2513.342807013753 5.14521 0.639667
2513.733093644465 4.3012 0.617769
2514.123380275177 4.04517 0.609559
2514.513666905889 3.27755 0.59161
2514.903953536601 3.57764 0.594448
2515.294240167313 4.15295 0.609118
2515.684526798025 5.05655 0.637335
2516.074813428738 4.47982 0.62182
2516.46510005945 4.48619 0.620824
2516.855386690161 4.76991 0.631147
2517.245673320874 3.74782 0.602056
2517.635959951586 3.49313 0.59173
2518.026246582298 4.71791 0.626848
2518.41653321301 4.60393 0.624114
2518.806819843723 3.84491 0.601751
2519.197106474435 3.81473 0.602053
2519.587393105147 4.16925 0.612338
2519.977679735859 4.18654 0.612629
2520.367966366571 4.65477 0.625317
2520.758252997283 4.8176 0.626848
2521.148539627995 4.63447 0.622236
2521.538826258707 4.91987 0.630658
2521.92911288942 4.37063 0.617263
2522.319399520131 4.84664 0.630702
2522.709686150844 4.90107 0.629346
2523.099972781556 4.50284 0.617227
2523.490259412268 4.66979 0.621896
2523.88054604298 4.75266 0.623794
2524.270832673692 4.21928 0.609648
2524.661119304404 4.74652 0.622367
2525.051405935116 4.53099 0.617001
2525.441692565829 4.34706 0.611928
2525.831979196541 4.11576 0.607405
2526.222265827253 4.26642 0.611565
2526.612552457965 4.46583 0.614865
2527.002839088677 2.93581 0.572902
2527.393125719389 2.45905 0.561045
2527.783412350101 2.28307 0.552662
2528.173698980813 2.96713 0.570965
2528.563985611526 3.71252 0.594657
2528.954272242238 4.4244 0.61338
2529.34455887295 4.126 0.60583
2529.734845503662 3.33384 0.583822
2530.125132134374 3.32056 0.582892
2530.515418765086 3.74077 0.596602
2530.905705395798 4.83716 0.624769
2531.295992026511 5.30871 0.636628
2531.686278657223 4.25156 0.607508
2532.076565287935 3.30371 0.582401
2532.466851918647 3.8656 0.59589
2532.857138549359 4.40757 0.612265
2533.247425180071 4.54043 0.615416
2533.637711810783 4.98373 0.625394
2534.027998441495 5.3053 0.635368
2534.418285072208 5.00203 0.62656
2534.808571702919 4.74443 0.620623
2535.198858333632 4.8902 0.621865
2535.589144964344 3.52053 0.58603
2535.979431595056 4.87309 0.62273
2536.369718225768 5.1792 0.631889
2536.76000485648 4.78638 0.621545
2537.150291487192 4.45143 0.612547
2537.540578117905 4.25572 0.609035
2537.930864748616 4.34041 0.610453
2538.321151379329 4.76315 0.622442
2538.711438010041 4.16523 0.605167
2539.101724640753 4.5173 0.613204
2539.492011271465 5.70831 0.647759
2539.882297902177 6.14476 0.656179
2540.272584532889 5.24469 0.633169
2540.662871163601 4.56832 0.616877
2541.053157794314 4.56999 0.615684
2541.443444425026 4.72983 0.618496
2541.833731055738 4.72704 0.619731
2542.22401768645 4.72611 0.62225
2542.614304317162 4.52418 0.615594
2543.004590947874 3.78851 0.596652
2543.394877578586 4.02589 0.602009
2543.785164209299 4.01615 0.602534
2544.175450840011 4.66653 0.620779
2544.565737470722 4.05716 0.602458
2544.956024101435 3.01275 0.57395
2545.346310732147 3.98869 0.600598
2545.736597362859 3.77532 0.593152
2546.126883993571 3.15956 0.57637
2546.517170624283 2.29186 0.5534
2546.907457254996 2.73161 0.566858
2547.297743885708 4.42673 0.611663
2547.68803051642 4.75098 0.620267
2548.078317147132 4.18274 0.605536
2548.468603777844 2.86681 0.569723
2548.858890408556 2.29861 0.55442
2549.249177039268 3.28833 0.582492
2549.63946366998 4.01642 0.602439
2550.029750300692 4.11335 0.604275
2550.420036931404 4.55022 0.616672
2550.810323562117 4.55894 0.618372
2551.200610192829 4.95485 0.625931
2551.590896823541 4.33092 0.611198
2551.981183454253 3.52905 0.587474
2552.371470084965 3.13969 0.576483
2552.761756715677 4.38006 0.612025
2553.15204334639 4.93264 0.627045
2553.542329977102 5.18241 0.636502
2553.932616607814 4.87929 0.628195
2554.322903238526 4.50623 0.614921
2554.713189869238 4.79293 0.623861
2555.10347649995 6.12922 0.657865
2555.493763130662 5.87289 0.65391
2555.884049761374 4.91336 0.630253
2556.274336392087 4.32052 0.611451
2556.664623022799 5.01596 0.627803
2557.054909653511 5.12631 0.632645
2557.445196284223 6.2134 0.657253
2557.835482914935 5.80368 0.652824
2558.225769545647 5.17189 0.638287
2558.616056176359 4.93388 0.630911
2559.006342807071 5.26575 0.638507
2559.396629437784 5.88557 0.653228
2559.786916068496 5.92114 0.655008
2560.177202699207 5.4439 0.642913
2560.56748932992 5.35173 0.641689
2560.957775960632 5.3877 0.644249
2561.348062591345 5.82153 0.654998
2561.738349222056 5.48262 0.643479
2562.128635852768 6.38326 0.664786
2562.518922483481 6.72716 0.6755
2562.909209114193 6.42482 0.665705
2563.299495744905 6.5335 0.671409
2563.689782375617 7.19834 0.686867
2564.080069006329 6.60241 0.669666
2564.470355637042 5.43649 0.643976
2564.860642267753 5.86933 0.654162
2565.250928898465 6.15381 0.661658
2565.641215529178 7.05536 0.685043
2566.03150215989 6.76936 0.676938
2566.421788790602 6.36881 0.66604
2566.812075421314 6.21569 0.664075
2567.202362052027 6.32866 0.668153
2567.592648682738 6.31323 0.668468
2567.98293531345 5.48483 0.647195
2568.373221944163 5.95015 0.654065
2568.763508574875 6.53239 0.671941
2569.153795205587 6.54817 0.675069
2569.544081836299 6.59025 0.674529
2569.934368467011 6.26083 0.667841
2570.324655097723 6.56541 0.67261
2570.714941728435 6.28381 0.66465
2571.105228359148 6.72974 0.677109
2571.495514989859 6.919 0.684269
2571.885801620572 6.08508 0.659877
2572.276088251284 5.90297 0.656123
2572.666374881996 6.11529 0.66219
2573.056661512708 5.51949 0.647692
2573.44694814342 6.25259 0.667771
2573.837234774133 7.30265 0.692867
2574.227521404845 6.33912 0.668906
2574.617808035556 6.41769 0.669816
2575.008094666269 6.67989 0.676875
2575.398381296981 6.80787 0.679958
2575.788667927693 7.15912 0.688485
2576.178954558405 6.56827 0.673754
2576.569241189117 5.95716 0.659501
2576.95952781983 6.54826 0.673961
2577.349814450541 7.00657 0.684922
2577.740101081253 7.10252 0.687014
2578.130387711967 7.59761 0.698889
2578.520674342678 7.49266 0.698669
2578.91096097339 7.05406 0.687374
2579.301247604102 7.53139 0.700911
2579.691534234814 7.82162 0.707822
2580.081820865526 8.61345 0.724046
2580.472107496238 8.87974 0.733221
2580.862394126951 9.31647 0.741539
2581.252680757663 7.97596 0.710253
2581.642967388375 8.39554 0.718158
2582.033254019087 8.89669 0.729566
2582.423540649799 8.7408 0.726196
2582.813827280511 8.53186 0.723976
2583.204113911223 8.05771 0.712922
2583.594400541936 8.93927 0.733054
2583.984687172648 9.17644 0.738161
2584.37497380336 8.33846 0.719751
2584.765260434072 7.86044 0.708411
2585.155547064784 8.82065 0.729212
2585.545833695496 8.99137 0.733693
2585.936120326209 6.56481 0.676171
2586.32640695692 5.83201 0.65842
2586.716693587633 6.12017 0.663481
2587.106980218344 7.29181 0.692267
2587.497266849057 7.86662 0.708758
2587.88755347977 7.51211 0.698834
2588.277840110481 7.85937 0.705789
2588.668126741193 7.73199 0.704133
2589.058413371905 9.28613 0.737363
2589.448700002618 10.4597 0.766103
2589.838986633329 11.5101 0.786281
2590.229273264041 12.0671 0.798721
2590.619559894754 11.5978 0.789482
2591.009846525466 11.0125 0.776034
2591.400133156178 11.5281 0.7854
2591.79041978689 11.539 0.786187
2592.180706417602 11.8483 0.792284
2592.570993048314 13.103 0.819909
2592.961279679026 12.5761 0.810064
2593.351566309739 12.5587 0.805655
2593.741852940451 13.1218 0.817579
2594.132139571163 11.9838 0.79632
2594.522426201875 11.0092 0.776171
2594.912712832587 11.0394 0.778353
2595.302999463299 12.1636 0.801217
2595.693286094012 12.6519 0.811092
2596.083572724724 12.011 0.79712
2596.473859355436 11.9287 0.798429
2596.864145986148 12.7807 0.816114
2597.25443261686 12.91 0.817952
2597.644719247573 13.5332 0.827269
2598.035005878284 12.8817 0.813668
2598.425292508996 12.6995 0.810701
2598.815579139708 12.2643 0.800956
2599.205865770421 9.92713 0.754319
2599.596152401132 7.13098 0.688987
2599.986439031845 5.92466 0.661351
2600.376725662558 7.43636 0.696688
2600.767012293269 10.5428 0.765256
2601.157298923981 11.352 0.78352
2601.547585554694 10.4975 0.765648
2601.937872185405 10.6338 0.766944
2602.328158816117 11.5197 0.78772
2602.718445446829 10.9816 0.776274
2603.108732077542 11.3937 0.782886
2603.499018708254 11.2865 0.783707
2603.889305338966 10.8297 0.77364
2604.279591969678 11.6979 0.790415
2604.66987860039 12.4554 0.8069
2605.060165231102 11.8611 0.793507
2605.450451861815 10.721 0.771621
2605.840738492527 11.0361 0.783611
2606.231025123239 11.1898 0.784763
2606.621311753951 10.5723 0.771375
2607.011598384663 11.3254 0.787801
2607.401885015376 11.944 0.795956
2607.792171646087 11.9886 0.799219
2608.1824582768 11.2095 0.78539
2608.572744907511 11.804 0.798223
2608.963031538224 11.4047 0.792774
2609.353318168936 10.8578 0.777891
2609.743604799648 10.5167 0.767622
2610.133891430361 11.1601 0.78248
2610.524178061072 11.4354 0.786814
2610.914464691784 10.9988 0.779821
2611.304751322497 11.2626 0.78514
2611.695037953209 11.3092 0.784293
2612.08532458392 11.2554 0.783964
2612.475611214633 11.6773 0.79228
2612.865897845345 11.1156 0.779361
2613.256184476057 10.1334 0.76086
2613.646471106769 10.56 0.770322
2614.036757737481 10.8163 0.776091
2614.427044368193 9.62842 0.752297
2614.817330998905 9.28239 0.742299
2615.207617629618 10.097 0.761484
2615.59790426033 9.14177 0.741333
2615.988190891042 9.38986 0.745722
2616.378477521754 9.59116 0.751943
2616.768764152466 8.96378 0.738066
2617.159050783179 8.71808 0.731464
2617.54933741389 8.57746 0.727634
2617.939624044603 8.85635 0.735127
2618.329910675315 9.10132 0.739887
2618.720197306027 10.2336 0.767426
2619.110483936739 10.3393 0.770804
2619.500770567451 8.8357 0.734805
2619.891057198164 8.55655 0.731285
2620.281343828875 8.6089 0.733283
2620.671630459587 8.48432 0.729518
2621.0619170903 8.9693 0.737717
2621.452203721012 8.93192 0.737399
2621.842490351724 8.8341 0.737348
2622.232776982436 7.43632 0.706536
2622.623063613149 7.55412 0.706171
2623.01335024386 8.91953 0.736501
2623.403636874572 8.68152 0.732119
2623.793923505285 7.96823 0.716732
2624.184210135997 7.95077 0.718818
2624.574496766708 7.9102 0.717612
2624.964783397421 7.57669 0.710237
2625.355070028133 7.12993 0.699796
2625.745356658846 8.42516 0.73021
2626.135643289557 8.09627 0.720607
2626.52592992027 7.36718 0.706664
2626.916216550982 7.30504 0.701012
2627.306503181694 7.55761 0.708157
2627.696789812407 7.49806 0.709952
2628.087076443119 8.49747 0.732011
2628.477363073831 7.76331 0.718111
2628.867649704542 7.60022 0.713396
2629.257936335255 7.4534 0.708652
2629.648222965967 7.39699 0.708066
2630.038509596679 7.01525 0.698024
2630.428796227391 6.20296 0.678561
2630.819082858103 6.24603 0.681092
2631.209369488816 6.89859 0.696653
2631.599656119528 7.73655 0.713759
2631.98994275024 7.43506 0.705687
2632.380229380952 7.1218 0.697291
2632.770516011663 6.58622 0.685475
2633.160802642376 6.54744 0.686843
2633.551089273089 6.52211 0.68625
2633.9413759038 5.9697 0.672629
2634.331662534513 5.95651 0.671943
2634.721949165225 6.7849 0.691885
2635.112235795937 7.56419 0.709742
2635.502522426649 6.24882 0.680883
2635.892809057361 6.17094 0.679091
2636.283095688073 6.7429 0.691713
2636.673382318785 6.72665 0.690796
2637.063668949497 6.42128 0.682827
2637.45395558021 6.46701 0.687172
2637.844242210922 6.16786 0.680808
2638.234528841634 6.60335 0.691654
2638.624815472345 7.19887 0.704182
2639.015102103058 7.03245 0.696074
2639.40538873377 6.96552 0.697698
2639.795675364482 7.19497 0.703141
2640.185961995195 7.05094 0.699827
2640.576248625906 6.43427 0.686421
2640.966535256619 6.15042 0.678518
2641.356821887331 6.86568 0.693781
2641.747108518043 6.75751 0.693151
2642.137395148755 6.37983 0.683948
2642.527681779467 6.38316 0.683962
2642.917968410179 7.00667 0.700402
2643.308255040892 6.9694 0.699027
2643.698541671603 6.83128 0.695613
2644.088828302316 6.81146 0.697112
2644.479114933028 7.12875 0.704666
2644.86940156374 7.06984 0.705324
2645.259688194452 6.72832 0.697521
2645.649974825164 6.97098 0.701711
2646.040261455877 6.7556 0.696468
2646.430548086588 6.52709 0.693467
2646.820834717301 6.86703 0.699781
2647.211121348013 6.61038 0.694714
2647.601407978725 6.86651 0.699831
2647.991694609437 6.38249 0.687832
2648.381981240148 6.5707 0.693782
2648.772267870861 6.58304 0.6946
2649.162554501573 6.6827 0.698465
2649.552841132285 6.52805 0.693171
2649.943127762998 6.63099 0.695599
2650.33341439371 6.51316 0.692044
2650.723701024422 6.52313 0.693041
2651.113987655134 6.70727 0.69698
2651.504274285846 5.49822 0.667453
2651.894560916558 6.73669 0.696937
2652.28484754727 7.33943 0.7111
2652.675134177982 7.05558 0.703472
2653.065420808695 7.60258 0.716898
2653.455707439407 6.37165 0.689859
2653.845994070119 6.24707 0.685278
2654.236280700831 6.77802 0.699492
2654.626567331543 6.62769 0.699012
2655.016853962255 6.47629 0.693235
2655.407140592967 6.20248 0.687478
2655.79742722368 6.44392 0.694585
2656.187713854391 5.54449 0.671748
2656.578000485104 5.42682 0.667503
2656.968287115816 6.05291 0.682498
2657.358573746528 6.33148 0.687776
2657.74886037724 6.18201 0.685341
2658.139147007952 6.02513 0.683597
2658.529433638665 5.26467 0.663766
2658.919720269377 5.80065 0.677644
2659.310006900088 5.80845 0.677072
2659.700293530801 5.32461 0.666628
2660.090580161513 5.5903 0.674044
2660.480866792225 6.33881 0.691267
2660.871153422937 5.97418 0.682349
2661.261440053649 5.69108 0.674415
2661.651726684361 5.84455 0.679082
2662.042013315073 5.97112 0.680993
2662.432299945786 6.07953 0.683175
2662.822586576498 6.52387 0.69446
2663.21287320721 6.81955 0.703855
2663.603159837922 6.95913 0.705446
2663.993446468634 6.98909 0.706623
2664.383733099346 5.95201 0.685034
2664.774019730059 5.03963 0.66063
2665.16430636077 5.28379 0.666526
2665.554592991483 5.35474 0.670247
2665.944879622194 4.83959 0.656256
2666.335166252907 4.78474 0.654483
2666.725452883619 5.72014 0.680659
2667.115739514331 6.06309 0.689916
2667.506026145043 5.60615 0.678068
2667.896312775755 5.96456 0.686812
2668.286599406468 6.22158 0.692673
2668.67688603718 5.64354 0.677245
2669.067172667892 5.46122 0.673374
2669.457459298604 4.84511 0.660191
2669.847745929316 5.45712 0.677117
2670.238032560028 5.45589 0.675589
2670.62831919074 4.77121 0.658374
2671.018605821453 4.98179 0.663476
2671.408892452164 5.08844 0.667208
2671.799179082876 4.95768 0.664816
2672.189465713589 5.51184 0.679864
2672.579752344301 5.22878 0.669893
2672.970038975013 5.48242 0.677772
2673.360325605725 5.84445 0.688133
2673.750612236437 5.36862 0.675927
2674.140898867149 5.72677 0.685233
2674.531185497862 5.85036 0.686942
2674.921472128573 5.4252 0.676792
2675.311758759286 5.34784 0.679075
2675.702045389998 4.84804 0.664674
2676.09233202071 4.99483 0.668408
2676.482618651422 5.15143 0.673853
2676.872905282134 4.61333 0.65699
2677.263191912847 4.43523 0.653099
2677.653478543558 4.32166 0.65111
2678.043765174271 5.001 0.666845
2678.434051804983 5.59884 0.686688
2678.824338435695 5.05157 0.671895
2679.214625066407 4.92811 0.667398
2679.604911697119 4.97331 0.67186
2679.995198327831 4.85529 0.66675
2680.385484958544 6.34556 0.702336
2680.775771589256 6.43056 0.707634
2681.166058219968 5.27986 0.677348
2681.556344850679 4.6516 0.661281
2681.946631481392 5.46395 0.683211
2682.336918112104 5.6425 0.685488
2682.727204742816 5.49316 0.683608
2683.117491373528 5.59249 0.688323
2683.507778004241 4.93408 0.670596
2683.898064634952 4.82977 0.667314
2684.288351265665 5.0323 0.672496
2684.678637896377 5.32267 0.678312
2685.068924527089 5.20582 0.676792
2685.459211157801 4.30378 0.654654
2685.849497788513 4.73745 0.666804
2686.239784419225 4.72723 0.669477
2686.630071049937 4.30868 0.657827
2687.02035768065 4.5439 0.661004
2687.410644311361 4.89886 0.669484
2687.800930942074 5.45164 0.684696
2688.191217572786 5.18696 0.679289
2688.581504203499 5.29123 0.680836
2688.97179083421 4.50197 0.659191
2689.362077464922 4.21958 0.655129
2689.752364095635 4.02184 0.649359
2690.142650726347 4.50242 0.662069
2690.532937357059 4.01354 0.649954
2690.923223987771 4.37665 0.6574
2691.313510618483 4.38007 0.657192
2691.703797249195 3.58096 0.637334
2692.094083879907 3.98102 0.645099
2692.484370510619 4.5871 0.66135
2692.874657141332 4.08633 0.649674
2693.264943772044 4.38237 0.657947
2693.655230402756 4.39132 0.658609
2694.045517033468 5.11648 0.677458
2694.43580366418 5.2133 0.679008
2694.826090294892 4.60664 0.667633
2695.216376925604 5.04672 0.677717
2695.606663556317 5.48089 0.688286
2695.996950187029 4.61934 0.66621
2696.387236817741 3.75331 0.643981
2696.777523448453 4.47703 0.662698
2697.167810079165 4.04273 0.653064
2697.558096709877 4.31958 0.660791
2697.948383340589 4.51056 0.666064
2698.338669971302 4.94381 0.678677
2698.728956602013 4.46494 0.663503
2699.119243232726 4.58916 0.667515
2699.509529863438 4.68309 0.669563
2699.89981649415 3.73313 0.645226
2700.290103124862 4.44172 0.666704
2700.680389755575 4.06363 0.657482
2701.070676386286 3.90692 0.649262
2701.460963016998 5.11003 0.682636
2701.85124964771 5.232 0.685797
2702.241536278423 4.53011 0.666986
2702.631822909135 4.2957 0.662747
2703.022109539847 3.94859 0.652542
2703.412396170559 4.5141 0.669821
2703.802682801271 5.06757 0.685218
2704.192969431983 4.74607 0.676028
2704.583256062695 4.46782 0.668864
2704.973542693407 4.65773 0.672812
2705.36382932412 4.30889 0.666481
2705.754115954832 4.12998 0.663048
2706.144402585544 5.49577 0.698724
2706.534689216256 4.55579 0.673657
2706.924975846968 3.86218 0.656975
2707.31526247768 4.21609 0.665868
2707.705549108392 3.82292 0.655888
2708.095835739105 3.8341 0.656599
2708.486122369817 4.61573 0.677404
2708.876409000529 4.58844 0.677545
2709.266695631241 4.3325 0.668726
2709.656982261953 3.61999 0.649231
2710.047268892665 4.06218 0.662627
2710.437555523378 4.36889 0.670998
2710.82784215409 4.29063 0.668909
2711.218128784801 4.52041 0.673119
2711.608415415514 4.71076 0.678549
2711.998702046226 4.27322 0.670157
2712.388988676938 4.22967 0.66687
2712.77927530765 4.86038 0.683021
2713.169561938362 4.12278 0.66795
2713.559848569074 3.87431 0.656336
2713.950135199786 3.97174 0.660337
2714.340421830498 4.26142 0.672117
2714.730708461211 4.07299 0.663957
2715.120995091923 3.70764 0.654757
2715.511281722635 4.22731 0.670285
2715.901568353347 4.42617 0.673998
2716.29185498406 4.06058 0.664967
2716.682141614771 4.24516 0.671713
