1.13
lambda flux err
2451.780472051662 4.13155 1.0512
2452.170736600999 5.8948 1.15054
2452.561001150337 5.93257 1.00815
2452.951265699675 7.36592 1.07895
2453.341530249014 6.52978 1.05588
2453.731794798352 4.79928 0.989606
2454.122059347689 3.73814 0.946087
2454.512323897027 5.71259 1.02822
2454.902588446365 6.04359 1.05471
2455.292852995704 4.4535 0.9813
2455.683117545042 4.61899 0.999228
2456.073382094379 4.35643 0.919617
2456.463646643717 5.55302 0.915523
2456.853911193055 5.2727 0.910773
2457.244175742393 5.35469 0.910498
2457.634440291731 4.67908 0.894575
2458.024704841069 5.34205 0.918721
2458.414969390407 5.68282 0.942384
2458.805233939746 6.16165 0.948125
2459.195498489084 6.00324 0.947407
2459.585763038421 4.02833 0.889474
2459.976027587759 4.28223 0.897047
2460.366292137098 3.64439 0.884743
2460.756556686436 2.97379 0.860691
2461.146821235773 4.46609 0.913851
2461.537085785111 4.3657 0.907293
2461.92735033445 4.33546 0.911272
2462.317614883788 3.9951 0.890404
2462.707879433125 4.3328 0.913157
2463.098143982463 4.0915 0.908177
2463.488408531801 4.39823 0.916385
2463.87867308114 4.86538 0.926948
2464.268937630478 5.03327 0.929282
2464.659202179816 3.94347 0.890464
2465.049466729153 4.0211 0.909721
2465.439731278492 5.43208 0.954517
2465.829995827829 3.65643 0.893782
2466.220260377168 3.45822 0.878978
2466.610524926506 4.54585 0.918284
2467.000789475843 3.67623 0.886781
2467.391054025181 3.3627 0.879398
2467.781318574519 3.62579 0.887419
2468.171583123858 3.04907 0.857822
2468.561847673196 2.5081 0.845644
2468.952112222533 3.141 0.870085
2469.342376771871 4.2072 0.897956
2469.73264132121 3.19526 0.867512
2470.122905870547 3.26333 0.860768
2470.513170419885 4.87937 0.921482
2470.903434969224 4.27642 0.902802
2471.293699518561 2.82031 0.770264
2471.6839640679 4.23734 0.747475
2472.074228617237 4.98012 0.791268
2472.464493166576 5.3909 0.763095
2472.854757715914 6.19304 0.770518
2473.245022265251 5.22134 0.754813
2473.635286814589 4.92777 0.742009
2474.025551363927 5.35491 0.754818
2474.415815913265 4.81606 0.739227
2474.806080462603 3.95842 0.721411
2475.196345011942 4.53171 0.731776
2475.586609561279 3.79552 0.712897
2475.976874110617 3.11134 0.691976
2476.367138659955 4.78462 0.746914
2476.757403209294 4.59973 0.738096
2477.147667758632 4.14642 0.725094
2477.53793230797 5.38982 0..758028
2477.928196857307 5.15568 0.755519
2478.318461406645 4.86671 0.747882
2478.708725955983 4.32868 0.736211
2479.098990505322 4.86099 0.753292
2479.489255054659 5.45285 0.767873
2479.879519603997 5.2903 0.7674
2480.269784153335 5.4795 0.767412
2480.660048702673 4.53409 0.7365
2481.050313252012 3.58031 0.717061
2481.440577801349 4.33828 0.740829
2481.830842350687 4.51514 0.750094
2482.221106900025 3.95261 0.729365
2482.611371449364 4.58241 0.745843
2483.001635998701 4.30888 0.734008
2483.391900548039 4.34421 0.732961
2483.782165097377 4.1724 0.730516
2484.172429646716 3.8313 0.727918
2484.562694196054 3.96542 0.724904
2484.952958745391 5.66576 0.773518
2485.343223294729 4.86722 0.746472
2485.733487844068 3.39132 0.701567
2486.123752393406 4.351 0.733812
2486.514016942744 5.27687 0.753587
2486.904281492081 4.49059 0.737965
2487.29454604142 4.40625 0.731991
2487.684810590758 4.92862 0.751422
2488.075075140096 4.45801 0.729709
2488.465339689434 4.06092 0.721766
2488.855604238771 5.03254 0.745511
2489.245868788109 5.50976 0.752464
2489.636133337448 4.9493 0.748456
2490.026397886786 4.4447 0.734238
2490.416662436123 5.3477 0.699166
2490.806926985461 5.09211 0.69846
2491.197191534799 5.31574 0.706473
2491.587456084138 4.56426 0.685698
2491.977720633476 5.40309 0.710406
2492.367985182813 4.66723 0.672036
2492.758249732152 4.34424 0.645075
2493.14851428149 5.62024 0.687241
2493.538778830828 6.47588 0.703982
2493.929043380166 5.40149 0.67872
2494.319307929504 5.54148 0.685102
2494.709572478842 4.59096 0.658064
2495.099837028179 4.63645 0.659126
2495.490101577517 4.72102 0.665464
2495.880366126856 5.46537 0.683889
2496.270630676193 6.07035 0.697576
2496.660895225532 6.14355 0.698896
2497.05115977487 4.61374 0.663034
2497.441424324208 4.93429 0.673025
2497.831688873546 4.68581 0.666692
2498.221953422884 5.03455 0.676391
2498.612217972222 5.53424 0.690154
2499.00248252156 5.15266 0.676786
2499.392747070897 4.09947 0.648921
2499.783011620235 5.02322 0.678627
2500.173276169574 5.31648 0.678616
2500.563540718911 5.25993 0.67857
2500.95380526825 5.42052 0.687889
2501.344069817587 4.87214 0.672279
2501.734334366925 5.71602 0.692766
2502.124598916263 3.90105 0.649344
2502.514863465602 4.73982 0.665871
2502.90512801494 4.50229 0.660398
2503.295392564277 4.94118 0.672129
2503.685657113616 6.17182 0.703861
2504.075921662953 5.32696 0.681839
2504.466186212292 5.22661 0.677093
2504.85645076163 5.75287 0.691265
2505.246715310968 4.8198 0.668796
2505.636979860305 5.08675 0.668504
2506.027244409643 5.11545 0.672442
2506.417508958981 4.74943 0.665022
2506.807773508319 4.40242 0.656231
2507.198038057658 5.29751 0.672871
2507.588302606995 4.46003 0.652586
2507.978567156334 5.43 0.675939
2508.368831705672 5.71525 0.684095
2508.759096255009 4.80649 0.659975
2509.149360804348 4.94245 0.664246
2509.539625353686 4.66449 0.656246
2509.929889903024 5.05675 0.663721
2510.320154452362 4.22833 0.644049
2510.710419001699 4.28438 0.647185
2511.100683551037 5.44872 0.675815
2511.490948100376 6.00152 0.688937
2511.881212649714 4.40429 0.651498
2512.271477199051 4.42644 0.645166
2512.661741748389 4.41515 0.647315
2513.052006297728 4.76123 0.655757
2513.442270847066 4.42714 0.648396
2513.832535396404 5.72647 0.680743
2514.222799945741 5.77813 0.676666
2514.613064495079 5.06903 0.660063
2515.003329044417 4.32341 0.646679
2515.393593593756 5.10569 0.660036
2515.783858143094 4.68959 0.650675
2516.174122692431 4.29019 0.642646
2516.56438724177 5.15276 0.661807
2516.954651791107 3.9408 0.628481
2517.344916340446 4.95644 0.65959
2517.735180889783 4.95773 0.654852
2518.125445439122 4.69571 0.649699
2518.515709988459 5.03492 0.655789
2518.905974537798 5.3673 0.664923
2519.296239087135 4.68498 0.646003
2519.686503636474 4.46629 0.642503
2520.076768185812 5.19957 0.657988
2520.46703273515 4.06574 0.630361
2520.857297284488 5.26356 0.663258
2521.247561833825 5.93398 0.67432
2521.637826383164 4.86396 0.648809
2522.028090932502 4.09078 0.632118
2522.41835548184 5.2748 0.65975
2522.808620031177 5.42626 0.665213
2523.198884580515 4.32125 0.636535
2523.589149129853 4.79954 0.649298
2523.979413679192 4.71753 0.646555
2524.36967822853 4.5142 0.640584
2524.759942777868 4.86516 0.653035
2525.150207327205 5.16239 0.657003
2525.540471876543 5.01211 0.652655
2525.930736425882 4.51421 0.641992
2526.32100097522 4.60335 0.646111
2526.711265524558 6.00572 0.675556
2527.101530073895 5.51226 0.667353
2527.491794623233 5.74513 0.67083
2527.882059172572 6.36755 0.684949
2528.27232372191 5.85055 0.670319
2528.662588271248 5.67419 0.667431
2529.052852820585 5.64579 0.66648
2529.443117369923 6.48993 0.686837
2529.833381919261 5.98657 0.676119
2530.2236464686 6.11834 0.677854
2530.613911017937 6.3265 0.681029
2531.004175567276 6.41633 0.685822
2531.394440116613 5.8881 0.669763
2531.784704665951 5.23875 0.658458
2532.17496921529 6.55623 0.684091
2532.565233764628 5.18679 0.651673
2532.955498313966 5.07427 0.652029
2533.345762863303 5.41133 0.658523
2533.736027412642 5.3718 0.654688
2534.12629196198 5.06388 0.649181
2534.516556511318 5.38188 0.657781
2534.906821060655 5.73834 0.666584
2535.297085609994 3.82524 0.618388
2535.687350159332 4.05247 0.624466
2536.077614708669 5.56152 0.665269
2536.467879258008 5.58226 0.659001
2536.858143807346 5.00641 0.647411
2537.248408356684 4.56081 0.638662
2537.638672906021 3.03516 0.595807
2538.028937455359 2.8112 0.590132
2538.419202004698 2.24682 0.575011
2538.809466554036 2.63147 0.584255
2539.199731103374 3.68776 0.609115
2539.589995652711 4.30304 0.625812
2539.980260202049 5.04957 0.65324
2540.370524751388 5.77125 0.667019
2540.760789300726 6.14375 0.676704
2541.151053850064 6.0296 0.670946
2541.541318399401 6.04684 0.673712
2541.931582948739 6.42792 0.679591
2542.321847498078 6.51516 0.685466
2542.712112047416 6.74074 0.693039
2543.102376596754 6.1001 0.676111
2543.492641146091 6.21382 0.674603
2543.88290569543 6.09425 0.67336
2544.273170244767 6.86026 0.68759
2544.663434794106 7.21528 0.700133
2545.053699343444 5.6316 0.662876
2545.443963892782 5.29452 0.654514
2545.83422844212 5.56466 0.66083
2546.224492991458 6.33464 0.678796
2546.614757540796 7.29107 0.702214
2547.005022090134 6.37802 0.680053
2547.395286639472 7.07956 0.696521
2547.78555118881 6.61536 0.683158
2548.175815738148 6.84146 0.69158
2548.566080287485 6.10057 0.672553
2548.956344836824 6.67607 0.686269
2549.346609386162 5.93433 0.665867
2549.7368739355 6.71842 0.688289
2550.127138484838 6.90396 0.691258
2550.517403034175 6.71799 0.688966
2550.907667583514 6.83788 0.69317
2551.297932132852 7.41004 0.702892
2551.68819668219 7.23914 0.701407
2552.078461231528 6.96002 0.695511
2552.468725780865 6.94582 0.691793
2552.858990330204 6.71618 0.690291
2553.249254879542 6.15957 0.672641
2553.63951942888 7.07935 0.695279
2554.029783978218 7.61397 0.711187
2554.420048527556 7.09974 0.699452
2554.810313076893 7.46969 0.705641
2555.200577626232 7.69532 0.713793
2555.59084217557 7.35472 0.701679
2555.981106724908 6.96469 0.695137
2556.371371274245 7.5648 0.71001
2556.761635823583 7.22809 0.703636
2557.151900372922 7.32899 0.703172
2557.54216492226 6.95777 0.695382
2557.932429471598 6.63267 0.686875
2558.322694020936 7.4014 0.709458
2558.712958570274 6.66304 0.686964
2559.103223119612 6.90851 0.696526
2559.49348766895 7.75334 0.719231
2559.883752218288 7.21318 0.703257
2560.274016767626 6.47176 0.68672
2560.664281316964 6.70006 0.691163
2561.054545866302 8.05698 0.724614
2561.44481041564 7.4392 0.707829
2561.835074964978 8.22227 0.730768
2562.225339514316 8.53749 0.734093
2562.615604063654 7.98301 0.722664
2563.005868612992 8.34596 0.727702
2563.396133162329 8.40086 0.72883
2563.786397711668 8.29775 0.732857
2564.176662261006 9.03676 0.742966
2564.566926810344 8.92425 0.742658
2564.957191359683 8.07352 0.728307
2565.347455909019 8.60842 0.73419
2565.737720458358 8.17024 0.729741
2566.127985007696 9.28471 0.750425
2566.518249557034 8.29628 0.728391
2566.908514106371 7.50627 0.709694
2567.29877865571 8.63232 0.738046
2567.689043205048 9.79676 0.760948
2568.079307754386 8.9518 0.744356
2568.469572303724 7.41933 0.707078
2568.859836853061 7.99154 0.718696
2569.250101402399 8.51688 0.734222
2569.640365951738 8.55207 0.734883
2570.030630501076 8.44378 0.730891
2570.420895050414 8.95832 0.745151
2570.811159599752 8.97708 0.743339
2571.20142414909 9.75487 0.757362
2571.591688698428 9.04938 0.745571
2571.981953247766 8.91202 0.745203
2572.372217797104 8.38305 0.728629
2572.762482346442 9.00936 0.744688
2573.15274689578 9.05319 0.742367
2573.543011445118 10.4591 0.774625
2573.933275994456 10.4135 0.775631
2574.323540543794 9.90204 0.761495
2574.713805093132 10.689 0.782702
2575.10406964247 10.4065 0.772876
2575.494334191808 9.82478 0.760096
2575.884598741146 9.16516 0.74853
2576.274863290483 10.205 0.77165
2576.665127839822 9.45261 0.752912
2577.05539238916 8.90172 0.744255
2577.445656938498 8.76421 0.737912
2577.835921487836 9.0011 0.742398
2578.226186037174 10.8948 0.783556
2578.616450586512 10.1053 0.766535
2579.00671513585 10.2605 0.771293
2579.396979685188 10.5972 0.781848
2579.787244234525 11.5361 0.798481
2580.177508783864 11.6351 0.79906
2580.567773333201 11.529 0.798166
2580.95803788254 11.5161 0.796821
2581.348302431878 10.9655 0.784325
2581.738566981215 10.9863 0.790472
2582.128831530554 11.5472 0.796222
2582.519096079892 12.2805 0.810852
2582.90936062923 12.0651 0.805689
2583.299625178568 10.5067 0.773277
2583.689889727906 9.6513 0.756055
2584.080154277244 11.013 0.787234
2584.470418826582 11.1034 0.786385
2584.86068337592 11.1269 0.788758
2585.250947925258 10.2093 0.769714
2585.641212474596 9.35952 0.750293
2586.031477023933 8.17026 0.72944
2586.421741573272 7.34675 0.706335
2586.81200612261 8.17704 0.72744
2587.202270671948 11.0933 0.790304
2587.592535221286 12.6856 0.822512
2587.982799770624 13.2673 0.833622
2588.373064319962 13.9892 0.85009
2588.7633288693 15.8922 0.885294
2589.153593418638 14.4886 0.856635
2589.543857967976 14.8599 0.861431
2589.934122517314 14.8512 0.86822
2590.324387066652 15.1415 0.874544
2590.71465161599 14.9769 0.871978
2591.104916165328 15.9181 0.886233
2591.495180714666 15.0353 0.86841
2591.885445264004 14.8495 0.860888
2592.275709813342 14.1349 0.852721
2592.665974362679 14.9277 0.865782
2593.056238912018 14.806 0.865032
2593.446503461356 14.5788 0.86228
2593.836768010694 13.499 0.840427
2594.227032560031 13.2034 0.830783
2594.61729710937 12.9114 0.827306
2595.007561658708 13.7924 0.845495
2595.397826208046 12.6731 0.823714
2595.788090757384 12.4836 0.826965
2596.178355306721 13.7399 0.844388
2596.56861985606 14.4169 0.856608
2596.958884405398 14.2632 0.860001
2597.349148954736 14.3148 0.855564
2597.739413504074 14.0442 0.853352
2598.129678053412 12.9882 0.833181
2598.51994260275 12.9908 0.831599
2598.910207152089 13.1084 0.83401
2599.300471701426 11.0162 0.789435
2599.690736250763 6.63246 0.697079
2600.081000800102 5.76369 0.67547
2600.47126534944 5.87165 0.680509
2600.861529898778 7.94871 0.72863
2601.251794448116 7.70146 0.722245
2601.642058997454 8.32382 0.736364
2602.032323546792 7.98553 0.727128
2602.42258809613 11.1512 0.792614
2602.812852645468 13.1336 0.833943
2603.203117194806 13.5621 0.842163
2603.593381744144 12.7866 0.829423
2603.983646293482 12.1731 0.817939
2604.37391084282 13.084 0.83268
2604.764175392158 13.2834 0.83781
2605.154439941496 12.4943 0.821588
2605.544704490834 13.487 0.839768
2605.934969040172 13.3893 0.843674
2606.32523358951 11.4055 0.802952
2606.715498138848 11.4341 0.804206
2607.105762688186 12.8946 0.835702
2607.496027237524 13.3303 0.84395
2607.886291786862 12.3854 0.824475
2608.2765563362 12.1404 0.819879
2608.666820885538 12.8338 0.830714
2609.057085434876 11.3653 0.804925
2609.447349984214 12.2853 0.826665
2609.837614533552 13.3854 0.846936
2610.22787908289 12.6061 0.830315
2610.618143632227 12.6346 0.828955
2611.008408181566 12.5531 0.828899
2611.398672730904 12.7619 0.831825
2611.788937280242 11.8148 0.813981
2612.17920182958 10.9304 0.795144
2612.569466378917 10.851 0.794315
2612.959730928256 11.3762 0.802754
2613.349995477594 11.5844 0.806564
2613.740260026932 11.3236 0.803155
2614.13052457627 12.845 0.829109
2614.520789125607 12.461 0.824887
2614.911053674945 11.1278 0.803487
2615.301318224284 10.6683 0.788351
2615.691582773622 10.9303 0.796144
2616.08184732296 9.9326 0.77261
2616.472111872298 11.1632 0.797336
2616.862376421635 11.0769 0.802199
2617.252640970974 9.97507 0.779419
2617.642905520312 10.1806 0.781029
2618.03317006965 10.3624 0.786307
2618.423434618988 10.4126 0.783435
2618.813699168326 10.0128 0.777879
2619.203963717664 9.82475 0.774248
2619.594228267002 10.4871 0.787296
2619.98449281634 10.8963 0.797271
2620.374757365678 9.89448 0.775532
2620.765021915016 10.7962 0.795357
2621.155286464354 10.7902 0.793668
2621.545551013692 10.1493 0.780044
2621.93581556303 10.1117 0.779059
2622.326080112368 9.69374 0.774963
2622.716344661706 10.232 0.784535
2623.106609211044 11.4953 0.806809
2623.496873760381 10.8729 0.795935
2623.88713830972 10.2257 0.780444
2624.277402859058 9.93725 0.774109
2624.667667408396 10.4763 0.790996
2625.057931957734 9.72408 0.769423
2625.448196507071 9.7115 0.769536
2625.83846105641 9.89081 0.779842
2626.228725605748 9.62608 0.7701
2626.618990155086 10.3776 0.786111
2627.009254704423 8.94248 0.760441
2627.399519253762 8.44332 0.7446
2627.7897838031 9.1413 0.762309
2628.180048352438 9.36621 0.766356
2628.570312901776 10.6061 0.792542
2628.960577451114 9.77254 0.778304
2629.350842000452 8.85915 0.756955
2629.741106549789 8.92293 0.759829
2630.131371099128 9.55917 0.773821
2630.521635648466 10.2859 0.787697
2630.911900197804 9.54443 0.769308
2631.302164747142 9.87802 0.777146
2631.692429296481 9.03588 0.761226
2632.082693845818 8.66406 0.750475
2632.472958395156 8.46378 0.75071
2632.863222944494 7.52488 0.726595
2633.253487493832 7.35316 0.720952
2633.64375204317 7.49143 0.72425
2634.034016592508 8.18075 0.739764
2634.424281141846 9.20992 0.765406
2634.814545691184 8.56381 0.752667
2635.204810240522 9.15137 0.762427
2635.59507478986 9.35811 0.76759
2635.985339339198 8.82172 0.761354
2636.375603888536 8.46877 0.749101
2636.765868437874 8.52019 0.752871
2637.156132987212 9.17168 0.76496
2637.54639753655 8.98776 0.761458
2637.936662085888 8.78605 0.759974
2638.326926635226 9.079 0.764724
2638.717191184564 8.0158 0.742913
2639.107455733902 9.27997 0.767695
2639.49772028324 8.98862 0.762867
2639.887984832577 8.83261 0.761543
2640.278249381916 7.69874 0.734081
2640.668513931254 7.92447 0.740206
2641.058778480592 9.18007 0.767679
2641.44904302993 9.23467 0.769737
2641.839307579267 8.94018 0.761757
2642.229572128606 8.46349 0.756175
2642.619836677944 9.15731 0.768243
2643.010101227282 8.03401 0.743213
2643.40036577662 7.84107 0.7426
2643.790630325958 7.70151 0.735332
2644.180894875295 8.74869 0.758117
2644.571159424634 8.696 0.7591
2644.961423973972 8.1186 0.744025
2645.35168852331 7.90699 0.743642
2645.741953072648 8.28248 0.755628
2646.132217621986 8.21043 0.749272
2646.522482171324 7.51768 0.734077
2646.912746720662 8.1305 0.751021
2647.30301127 8.79533 0.763614
2647.693275819338 8.79262 0.764276
2648.083540368676 9.13698 0.770078
2648.473804918014 8.71743 0.761474
2648.864069467352 7.32734 0.73747
2649.25433401669 7.54263 0.738553
2649.644598566028 7.52455 0.73727
2650.034863115366 7.59341 0.737406
2650.425127664704 7.27834 0.727534
2650.815392214042 6.8916 0.724734
2651.20565676338 7.3233 0.735431
2651.595921312718 7.23455 0.730745
2651.986185862056 8.09938 0.749183
2652.376450411394 7.41593 0.732325
2652.766714960732 7.93973 0.744769
2653.15697951007 7.15721 0.728105
2653.547244059408 7.72699 0.739176
2653.937508608746 8.10703 0.748006
2654.327773158084 7.3145 0.731486
2654.718037707422 7.7398 0.74103
2655.10830225676 8.41337 0.754395
2655.498566806098 7.95108 0.745164
2655.888831355436 7.98834 0.747786
2656.279095904774 8.54281 0.757872
2656.669360454113 8.0704 0.751462
2657.05962500345 7.26617 0.730895
2657.449889552788 5.7879 0.696109
2657.840154102126 6.86224 0.722224
2658.230418651464 5.91758 0.699458
2658.620683200802 6.05887 0.700285
2659.010947750141 7.71621 0.744854
2659.401212299478 8.40121 0.75862
2659.791476848816 7.44477 0.735887
2660.181741398154 7.13346 0.731237
2660.572005947492 7.18964 0.727964
2660.962270496831 6.87546 0.725413
2661.352535046168 5.78289 0.695777
2661.742799595506 6.60702 0.715277
2662.133064144844 7.79241 0.742432
2662.523328694182 7.64176 0.739474
2662.91359324352 6.53069 0.713014
2663.303857792859 7.04543 0.722767
2663.694122342196 7.69565 0.739809
2664.084386891534 6.5871 0.713089
2664.474651440872 7.57866 0.741342
2664.86491599021 7.05437 0.732049
2665.255180539548 6.78312 0.722314
2665.645445088886 6.29124 0.714798
2666.035709638224 6.30591 0.710275
2666.425974187562 6.63235 0.716829
2666.8162387369 5.85397 0.703006
2667.206503286238 6.42947 0.718048
2667.596767835576 6.45448 0.718109
2667.987032384914 7.32436 0.739799
2668.377296934252 5.9982 0.704752
2668.76756148359 6.83601 0.724334
2669.157826032927 6.86536 0.722934
2669.548090582266 7.28607 0.736095
2669.938355131604 7.35945 0.742275
2670.328619680942 6.265 0.71499
2670.71888423028 6.56752 0.723248
2671.109148779619 5.80613 0.701709
2671.499413328956 5.13482 0.68325
2671.889677878294 6.27966 0.716446
2672.279942427632 6.48021 0.720336
2672.67020697697 6.79574 0.728296
2673.060471526308 6.15916 0.713867
2673.450736075646 7.18599 0.735955
2673.841000624985 5.65318 0.700186
2674.231265174323 5.79959 0.705944
2674.62152972366 6.37497 0.720324
2675.011794272998 6.24712 0.714084
2675.402058822337 5.76704 0.70634
2675.792323371674 6.3747 0.72415
2676.182587921012 7.21551 0.740704
2676.57285247035 6.70444 0.731244
2676.963117019688 6.44043 0.723008
2677.353381569027 6.80899 0.729447
2677.743646118364 6.40258 0.725353
2678.133910667702 5.27131 0.694239
2678.52417521704 6.47415 0.723264
2678.914439766378 6.86361 0.73519
2679.304704315716 6.59709 0.72823
2679.694968865054 5.42292 0.70073
2680.085233414392 6.25993 0.722522
2680.47549796373 5.20168 0.691824
2680.865762513068 5.4113 0.701037
2681.256027062406 6.12507 0.717191
2681.646291611744 6.18567 0.72027
2682.036556161082 6.52504 0.729878
2682.42682071042 5.42957 0.704033
2682.817085259758 6.72881 0.732894
2683.207349809096 5.60988 0.70763
2683.597614358434 5.52959 0.707081
2683.987878907773 5.49695 0.705565
2684.37814345711 5.4469 0.704105
2684.768408006448 5.88649 0.714516
2685.158672555786 6.02713 0.717655
2685.548937105124 5.01956 0.695407
2685.939201654463 5.58812 0.710585
2686.329466203801 5.06002 0.695209
2686.719730753138 5.94682 0.722942
2687.109995302476 5.88059 0.717731
2687.500259851814 5.65754 0.71208
2687.890524401152 4.67498 0.689251
2688.280788950491 4.65003 0.685867
2688.671053499828 4.8418 0.691567
2689.061318049166 5.73194 0.713568
2689.451582598504 5.08305 0.700406
2689.841847147842 5.26747 0.707295
2690.232111697181 5.72314 0.714244
2690.622376246518 6.16256 0.726885
2691.012640795856 4.6484 0.692006
2691.402905345194 4.61214 0.686358
2691.793169894532 4.56948 0.687329
2692.18343444387 6.02377 0.729168
2692.573698993208 5.67501 0.715701
2692.963963542546 5.28334 0.705272
2693.354228091884 5.23212 0.706292
2693.744492641222 6.13912 0.724047
2694.13475719056 5.18456 0.702454
2694.525021739898 5.23058 0.707814
2694.915286289236 5.00029 0.700821
2695.305550838574 5.50187 0.713174
2695.695815387912 6.26115 0.733262
2696.08607993725 5.23984 0.705144
2696.476344486588 4.45744 0.690677
2696.866609035926 4.15833 0.681431
2697.256873585264 4.65289 0.696167
2697.647138134602 5.27065 0.711453
2698.03740268394 5.44228 0.71302
2698.427667233278 6.01678 0.728119
2698.817931782616 5.22321 0.70995
2699.208196331954 4.53158 0.691582
2699.598460881292 5.17986 0.711863
2699.98872543063 5.92026 0.726483
2700.378989979968 5.63265 0.71951
2700.769254529306 5.62816 0.724213
2701.159519078645 4.84368 0.699509
2701.549783627982 4.3723 0.686787
2701.940048177319 4.71491 0.703503
2702.330312726658 3.83548 0.676271
2702.720577275996 4.59253 0.696019
2703.110841825335 5.59419 0.723156
2703.501106374672 5.60787 0.722212
2703.89137092401 4.0482 0.683903
2704.281635473348 2.64282 0.646082
2704.671900022687 3.96096 0.680076
2705.062164572024 4.05579 0.68231
2705.452429121362 5.0489 0.706861
2705.8426936707 4.73081 0.702001
2706.232958220038 5.42406 0.718799
2706.623222769377 5.68517 0.727713
2707.013487318714 4.30889 0.689416
2707.403751868052 4.13209 0.690188
2707.79401641739 5.57839 0.727148
2708.184280966729 5.29058 0.717854
2708.574545516066 4.92464 0.706784
2708.964810065404 4.88414 0.710319
2709.355074614742 4.29778 0.696137
2709.74533916408 5.53055 0.723404
2710.135603713418 6.10967 0.739898
2710.525868262756 5.89402 0.733023
2710.916132812094 5.1213 0.714593
2711.306397361432 5.31264 0.717307
2711.69666191077 4.2008 0.692555
2712.086926460108 4.08639 0.691549
2712.477191009446 3.99198 0.686752
2712.867455558784 5.10948 0.714938
2713.257720108122 5.65402 0.729627
2713.64798465746 3.89672 0.685635
2714.038249206798 3.78242 0.679634
2714.428513756136 4.31355 0.69795
2714.818778305475 5.19697 0.722452
2715.209042854812 5.12922 0.714402
2715.59930740415 5.6644 0.733502
2715.989571953488 4.79839 0.71013
2716.379836502826 4.24079 0.695115
2716.770101052164 4.97563 0.714748
