1.09
lambda flux err
2435.296445843222 6.64155 1.99291
2435.686743187724 5.32801 1.8875
2436.077040532225 7.50634 2.04469
2436.467337876727 7.22288 2.02055
2436.857635221228 5.98502 1.91612
2437.24793256573 6.71111 1.60052
2437.638229910231 9.09923 1.54845
2438.028527254733 7.17765 1.31229
2438.418824599234 7.98609 1.34142
2438.809121943736 8.19998 1.3843
2439.199419288237 8.59342 1.38961
2439.589716632739 6.39651 1.27906
2439.98001397724 6.8742 1.29578
2440.370311321742 7.81871 1.35782
2440.760608666243 7.66994 1.3527
2441.150906010745 6.31189 1.26767
2441.541203355246 6.93981 1.08688
2441.931500699748 6.69599 1.057
2442.32179804425 8.1859 1.13172
2442.712095388751 7.28711 1.08918
2443.102392733253 5.70538 1.0178
2443.492690077755 6.26334 1.04912
2443.882987422256 7.10055 1.08947
2444.273284766758 7.39115 1.10201
2444.663582111259 8.39534 1.15719
2445.05387945576 7.34465 1.11129
2445.444176800262 6.50863 1.06876
2445.834474144764 7.49388 1.12087
2446.224771489265 6.16819 1.06824
2446.615068833767 6.60513 1.0923
2447.005366178268 6.91079 1.09937
2447.39566352277 6.10135 1.06053
2447.785960867272 6.25219 1.06769
2448.176258211773 7.12843 1.10139
2448.566555556275 7.41603 1.11871
2448.956852900776 7.36284 1.11747
2449.347150245277 6.29282 1.06513
2449.737447589779 5.51306 1.04238
2450.127744934281 7.04862 1.11995
2450.518042278783 6.84564 1.10356
2450.908339623283 7.1726 1.11115
2451.298636967786 6.52246 1.08281
2451.688934312287 8.05926 1.17076
2452.079231656788 6.54958 1.09714
2452.46952900129 5.76764 1.04944
2452.859826345792 6.47175 1.08053
2453.250123690293 6.1488 1.06864
2453.640421034795 6.38037 1.07727
2454.030718379296 7.341 1.12466
2454.421015723798 6.97484 1.1121
2454.811313068299 7.76636 1.13402
2455.201610412801 6.29663 1.06323
2455.591907757303 7.34108 1.11392
2455.982205101804 6.71062 1.08357
2456.372502446306 5.81502 0.928008
2456.762799790807 8.62264 1.03752
2457.153097135309 8.88768 1.04966
2457.54339447981 7.56 0.995017
2457.933691824311 6.26102 0.943753
2458.323989168813 6.04072 0.935773
2458.714286513314 7.46516 0.994022
2459.104583857816 7.50501 0.988143
2459.494881202319 6.74206 0.954906
2459.88517854682 6.69091 0.961341
2460.275475891321 7.43453 0.994094
2460.665773235823 7.12483 0.982935
2461.056070580324 5.45895 0.907308
2461.446367924826 3.85744 0.839201
2461.836665269327 3.49775 0.816457
2462.226962613829 2.24423 0.758415
2462.61725995833 3.26756 0.809688
2463.007557302832 4.98226 0.883454
2463.397854647334 6.01417 0.927014
2463.788151991835 6.15651 0.940188
2464.178449336337 6.39187 0.944887
2464.568746680838 6.23793 0.937719
2464.95904402534 6.11593 0.931727
2465.349341369841 5.80248 0.919114
2465.739638714343 5.54722 0.91634
2466.129936058844 5.78805 0.925886
2466.520233403346 5.29292 0.904709
2466.910530747847 6.61577 0.961452
2467.300828092349 7.33516 0.987318
2467.691125436851 6.15219 0.937683
2468.081422781352 4.23595 0.849428
2468.471720125854 4.23058 0.853387
2468.862017470355 4.66441 0.878303
2469.252314814857 5.97636 0.928004
2469.642612159358 7.10558 0.97051
2470.03290950386 5.42098 0.902319
2470.423206848361 5.01298 0.881494
2470.813504192863 5.19933 0.890349
2471.203801537364 5.41961 0.90433
2471.594098881866 6.60572 0.949044
2471.984396226367 6.30863 0.936764
2472.37469357087 5.83902 0.922696
2472.76499091537 5.83448 0.915656
2473.155288259872 7.08826 0.958219
2473.545585604374 7.65792 0.982696
2473.935882948875 6.65451 0.945025
2474.326180293377 7.05919 0.959619
2474.716477637879 7.00799 0.957626
2475.10677498238 7.8218 0.989321
2475.497072326882 7.26839 0.885384
2475.887369671383 7.33671 0.881132
2476.277667015885 6.76981 0.864874
2476.667964360386 6.31586 0.851419
2477.058261704888 5.67045 0.823679
2477.448559049389 5.35171 0.808896
2477.838856393891 4.06099 0.755227
2478.229153738392 3.47894 0.729411
2478.619451082894 3.28163 0.728703
2479.009748427396 3.44443 0.735706
2479.400045771897 5.39341 0.817992
2479.790343116398 7.17157 0.879159
2480.1806404609 6.78314 0.859899
2480.570937805401 8.6829 0.929974
2480.961235149903 7.74179 0.901527
2481.351532494405 7.10104 0.875769
2481.741829838906 7.14069 0.876524
2482.132127183408 7.43316 0.890306
2482.52242452791 7.97567 0.908419
2482.912721872411 8.00571 0.910604
2483.303019216913 8.02621 0.911223
2483.693316561414 7.65302 0.892788
2484.083613905916 7.99662 0.905171
2484.473911250417 7.08814 0.876392
2484.864208594919 6.45337 0.855349
2485.25450593942 7.54862 0.894053
2485.644803283922 8.22142 0.920193
2486.035100628423 7.34058 0.883067
2486.425397972925 6.30384 0.849912
2486.815695317427 6.78978 0.866519
2487.205992661928 6.26091 0.8419
2487.59629000643 6.89069 0.86427
2487.986587350931 7.53283 0.893375
2488.376884695433 7.84222 0.897591
2488.767182039934 6.74856 0.860274
2489.157479384436 7.55485 0.883883
2489.547776728937 8.42347 0.914428
2489.938074073438 8.43564 0.920761
2490.328371417941 7.34448 0.882228
2490.718668762442 8.52922 0.922077
2491.108966106944 8.56975 0.920434
2491.499263451445 7.57352 0.887095
2491.889560795947 7.20921 0.872847
2492.279858140449 8.19875 0.905804
2492.670155484949 8.25149 0.9075
2493.060452829451 7.90102 0.892361
2493.450750173953 8.68639 0.922002
2493.841047518454 8.18591 0.906476
2494.231344862956 8.75619 0.919989
2494.621642207458 9.10206 0.928974
2495.011939551959 7.82571 0.887697
2495.402236896461 8.09538 0.897061
2495.792534240962 8.44908 0.911795
2496.182831585464 9.21652 0.934543
2496.573128929965 8.88138 0.921062
2496.963426274466 9.26616 0.932938
2497.353723618968 8.8614 0.918773
2497.74402096347 8.26306 0.898229
2498.134318307971 7.06932 0.856275
2498.524615652473 7.64249 0.87337
2498.914912996975 8.24129 0.895885
2499.305210341477 8.43479 0.900868
2499.695507685978 10.0869 0.954307
2500.085805030479 9.3268 0.927939
2500.476102374981 9.52432 0.933697
2500.866399719482 9.13856 0.928131
2501.256697063984 8.77443 0.909702
2501.646994408485 9.95614 0.949717
2502.037291752987 10.2065 0.961004
2502.427589097488 8.72791 0.909396
2502.81788644199 9.10117 0.921851
2503.208183786492 8.93946 0.916689
2503.598481130993 9.33296 0.927417
2503.988778475494 8.38268 0.896339
2504.379075819996 8.73616 0.911378
2504.769373164498 10.2463 0.959227
2505.159670509 9.17877 0.924929
2505.549967853501 8.18482 0.890808
2505.940265198002 7.84975 0.881155
2506.330562542504 8.35227 0.895218
2506.720859887006 7.84971 0.879927
2507.111157231507 8.11463 0.890208
2507.501454576009 7.04552 0.848365
2507.89175192051 4.88398 0.76945
2508.282049265012 5.64349 0.79893
2508.672346609513 5.74348 0.806446
2509.062643954015 6.47496 0.829493
2509.452941298516 8.30275 0.890156
2509.843238643018 8.75809 0.907798
2510.233535987519 8.42039 0.896176
2510.623833332021 8.22978 0.892784
2511.014130676522 8.92459 0.914027
2511.404428021025 9.59313 0.933213
2511.794725365525 10.1924 0.951741
2512.185022710027 9.80119 0.938135
2512.575320054529 9.67853 0.938775
2512.96561739903 9.96932 0.948991
2513.355914743532 10.2883 0.957675
2513.746212088034 10.7983 0.971528
2514.136509432535 10.2226 0.949635
2514.526806777037 11.4691 0.989876
2514.917104121538 10.6425 0.968631
2515.30740146604 8.91818 0.914915
2515.697698810541 10.0266 0.951352
2516.087996155043 11.1304 0.979335
2516.478293499544 11.0443 0.974751
2516.868590844046 9.41651 0.926769
2517.258888188547 10.3104 0.953786
2517.649185533049 10.7049 0.964406
2518.039482877551 10.2399 0.950254
2518.429780222052 10.1051 0.950242
2518.820077566554 9.69249 0.936572
2519.210374911055 9.2964 0.91896
2519.600672255556 9.58024 0.931374
2519.990969600058 10.6722 0.966981
2520.38126694456 11.4223 0.989388
2520.771564289061 12.4173 1.02038
2521.161861633563 12.5608 1.02525
2521.552158978065 11.8746 1.00196
2521.942456322566 12.0195 1.0102
2522.332753667068 12.4492 1.02487
2522.72305101157 13.2975 1.04792
2523.113348356071 13.8945 1.06617
2523.503645700572 12.0136 1.00944
2523.893943045074 11.719 1.00089
2524.284240389575 12.5725 1.02675
2524.674537734076 11.2127 0.986191
2525.064835078578 12.3897 1.01946
2525.45513242308 13.6792 1.05723
2525.845429767582 12.5301 1.02659
2526.235727112083 13.2752 1.04329
2526.626024456585 14.2314 1.06932
2527.016321801086 14.4048 1.07766
2527.406619145588 14.4535 1.07998
2527.796916490089 13.4785 1.05228
2528.187213834591 14.4233 1.07695
2528.577511179092 15.227 1.10067
2528.967808523593 15.682 1.11063
2529.358105868096 15.7942 1.11845
2529.748403212597 15.2369 1.10669
2530.138700557099 14.3031 1.07646
2530.528997901601 15.1075 1.09782
2530.919295246102 16.7454 1.1396
2531.309592590604 16.2605 1.12381
2531.699889935105 14.8824 1.0936
2532.090187279606 16.4678 1.13716
2532.480484624108 17.3293 1.1516
2532.870781968609 17.0305 1.14216
2533.261079313111 14.7003 1.08404
2533.651376657612 15.3971 1.10316
2534.041674002114 16.3476 1.1284
2534.431971346616 17.4177 1.15145
2534.822268691117 16.9977 1.1419
2535.212566035619 16.9131 1.14252
2535.60286338012 17.5913 1.16071
2535.993160724622 17.4713 1.15913
2536.383458069124 17.4056 1.15594
2536.773755413625 17.5488 1.15724
2537.164052758126 17.9952 1.16874
2537.554350102628 18.7064 1.1911
2537.94464744713 18.4206 1.18277
2538.334944791631 17.7645 1.16296
2538.725242136133 18.0664 1.17111
2539.115539480634 18.9381 1.19626
2539.505836825136 19.6726 1.21576
2539.896134169637 17.9384 1.1737
2540.286431514139 15.7845 1.1137
2540.67672885864 16.1409 1.12093
2541.067026203142 17.8377 1.16661
2541.457323547643 17.7233 1.16337
2541.847620892145 18.1736 1.18081
2542.237918236647 18.9023 1.20054
2542.628215581148 18.8316 1.19471
2543.018512925649 17.5044 1.15753
2543.408810270151 18.7525 1.18991
2543.799107614653 17.9231 1.17358
2544.189404959155 15.0723 1.09924
2544.579702303655 13.0891 1.04185
2544.969999648158 14.6661 1.08485
2545.360296992659 15.9485 1.12098
2545.750594337161 16.3329 1.12995
2546.140891681662 15.7536 1.11911
2546.531189026164 15.6389 1.11832
2546.921486370665 16.6124 1.14223
2547.311783715167 18.169 1.18202
2547.702081059668 18.388 1.18347
2548.09237840417 20.1752 1.22677
2548.482675748671 19.1128 1.20686
2548.872973093173 19.4345 1.21462
2549.263270437675 20.2416 1.23399
2549.653567782176 21.0298 1.25503
2550.043865126678 20.3555 1.23531
2550.434162471179 20.6124 1.24193
2550.82445981568 18.7455 1.19938
2551.214757160182 17.7892 1.16985
2551.605054504684 18.0352 1.17555
2551.995351849185 16.8504 1.14828
2552.385649193687 15.5887 1.11296
2552.775946538189 14.0062 1.072
2553.16624388269 15.4955 1.10806
2553.556541227192 17.4616 1.1596
2553.946838571694 18.0912 1.18006
2554.337135916195 16.9784 1.15345
2554.727433260696 16.8054 1.148
2555.117730605198 16.4196 1.13655
2555.508027949699 15.8755 1.11666
2555.8983252942 15.7659 1.11824
2556.288622638702 15.2387 1.10882
2556.678919983204 15.5782 1.1155
2557.069217327706 17.0436 1.15249
2557.459514672207 17.155 1.15438
2557.849812016709 15.5174 1.11139
2558.240109361211 14.5428 1.08829
2558.630406705712 14.2367 1.08461
2559.020704050213 15.4892 1.11605
2559.411001394715 15.6627 1.11116
2559.801298739216 13.0637 1.03908
2560.191596083717 14.7866 1.09186
2560.581893428219 16.2055 1.13658
2560.972190772721 15.9776 1.1254
2561.362488117223 15.5979 1.11423
2561.752785461725 13.7832 1.06162
2562.143082806226 12.8947 1.03222
2562.533380150727 13.1272 1.04403
2562.923677495229 15.2603 1.1097
2563.313974839731 14.0946 1.07447
2563.704272184232 13.4566 1.0535
2564.094569528733 13.1865 1.04396
2564.484866873235 13.345 1.04806
2564.875164217736 13.3523 1.05458
2565.265461562238 12.4264 1.02577
2565.65575890674 14.0698 1.07549
2566.046056251241 14.6406 1.09449
2566.436353595743 15.338 1.11129
2566.826650940244 14.2311 1.07914
2567.216948284746 12.7258 1.03611
2567.607245629248 12.1758 1.02349
2567.997542973749 12.8797 1.04212
2568.387840318251 12.4919 1.02978
2568.778137662752 12.0993 1.0225
2569.168435007254 12.2193 1.02426
2569.558732351756 12.0737 1.02019
2569.949029696257 11.5154 1.00311
2570.339327040758 11.9348 1.01358
2570.72962438526 12.5957 1.03585
2571.119921729762 11.851 1.01255
2571.510219074263 11.8389 1.00907
2571.900516418764 12.7954 1.03982
2572.290813763266 11.7738 1.00771
2572.681111107767 11.8611 1.01395
2573.071408452269 12.0074 1.01605
2573.46170579677 10.7581 0.979224
2573.852003141273 10.7669 0.97973
2574.242300485774 12.6025 1.03286
2574.632597830275 11.7875 1.01186
2575.022895174777 10.9012 0.989612
2575.413192519278 11.9667 1.01861
2575.80348986378 12.4694 1.03377
2576.193787208282 11.8792 1.01389
2576.584084552783 10.7563 0.97901
2576.974381897285 9.24165 0.934872
2577.364679241786 9.77102 0.948306
2577.754976586287 11.0062 0.990032
2578.145273930789 11.5401 1.00362
2578.535571275291 11.3254 0.993807
2578.925868619792 13.0769 1.05113
2579.316165964294 12.4622 1.03753
2579.706463308795 12.2458 1.02694
2580.096760653297 12.4169 1.02717
2580.487057997799 12.0648 1.02048
2580.8773553423 11.4427 1.00021
2581.267652686802 11.9148 1.01307
2581.657950031303 11.8487 1.01457
2582.048247375804 11.9696 1.01718
2582.438544720306 11.5456 1.00148
2582.828842064808 9.13385 0.928149
2583.21913940931 9.73736 0.946681
2583.60943675381 11.277 0.997584
2583.999734098312 10.1534 0.960487
2584.390031442814 9.82061 0.94853
2584.780328787316 10.7471 0.981386
2585.170626131818 11.6984 1.01477
2585.560923476319 11.7262 1.01636
2585.95122082082 8.82407 0.91607
2586.341518165322 5.48003 0.797794
2586.731815509824 5.42647 0.79928
2587.122112854325 7.42714 0.869573
2587.512410198826 10.446 0.974028
2587.902707543328 11.5013 1.0072
2588.29300488783 10.9454 0.988964
2588.683302232331 10.4947 0.973987
2589.073599576833 10.6306 0.972288
2589.463896921335 10.6542 0.970075
2589.854194265836 12.3765 1.02812
2590.244491610337 12.0743 1.02041
2590.634788954839 12.3046 1.03102
2591.02508629934 12.8892 1.04688
2591.415383643842 12.7737 1.04022
2591.805680988344 11.0542 0.988694
2592.195978332845 11.183 0.993785
2592.586275677347 10.8368 0.985429
2592.976573021848 10.8338 0.984619
2593.36687036635 11.1153 0.991553
2593.757167710852 10.9434 0.986567
2594.147465055353 10.6962 0.977615
2594.537762399855 8.39306 0.908056
2594.928059744356 8.61648 0.91589
2595.318357088858 9.71034 0.948687
2595.708654433359 11.1229 0.990343
2596.09895177786 11.2922 1.00002
2596.489249122362 11.0115 0.990003
2596.879546466864 11.2014 0.996952
2597.269843811365 10.5552 0.977089
2597.660141155867 10.8321 0.98336
2598.050438500368 10.3771 0.970692
2598.44073584487 10.103 0.96421
2598.831033189371 10.6808 0.977506
2599.221330533873 8.56204 0.907812
2599.611627878374 5.71391 0.814272
2600.001925222876 6.56751 0.843312
2600.392222567378 6.65735 0.847449
2600.782519911879 7.54984 0.881145
2601.172817256381 8.81685 0.916629
2601.563114600882 9.84714 0.955025
2601.953411945384 9.7395 0.955525
2602.343709289886 9.69396 0.948322
2602.734006634387 10.7191 0.980734
2603.124303978889 11.7776 1.01155
2603.51460132339 12.1877 1.02419
2603.904898667891 11.2154 0.995699
2604.295196012393 10.8023 0.988831
2604.685493356895 9.48119 0.947326
2605.075790701396 9.53353 0.944047
2605.466088045897 9.74161 0.952136
2605.856385390399 9.04086 0.931988
2606.246682734901 8.57652 0.913467
2606.636980079403 7.82227 0.890145
2607.027277423904 8.0932 0.897712
2607.417574768405 10.9269 0.986868
2607.807872112907 9.72777 0.949829
2608.198169457409 8.75259 0.919547
2608.588466801911 9.32162 0.935972
2608.978764146412 9.60875 0.945648
2609.369061490913 9.96672 0.960661
2609.759358835415 10.0056 0.961226
2610.149656179916 9.40408 0.94386
2610.539953524418 9.00502 0.931265
2610.930250868919 7.84619 0.891015
2611.320548213421 8.30221 0.908399
2611.710845557923 9.4931 0.947973
2612.101142902424 9.1296 0.932184
2612.491440246926 9.04754 0.931997
2612.881737591427 8.03715 0.900404
2613.272034935929 9.05178 0.936408
2613.66233228043 9.82246 0.959299
2614.052629624932 9.73896 0.955002
2614.442926969433 8.73057 0.918082
2614.833224313935 7.36386 0.880554
2615.223521658437 8.55459 0.918921
2615.613819002939 8.64053 0.921546
2616.00411634744 8.12369 0.905635
2616.394413691942 7.95256 0.892753
2616.784711036443 8.33698 0.908999
2617.175008380944 8.98869 0.930932
2617.565305725446 9.0653 0.929696
2617.955603069947 9.58877 0.946468
2618.345900414449 8.67851 0.920026
2618.73619775895 8.30824 0.909634
2619.126495103452 8.80464 0.92645
2619.516792447955 8.51919 0.916863
2619.907089792455 8.08464 0.901185
2620.297387136957 7.27827 0.866868
2620.687684481458 8.12271 0.902774
2621.07798182596 7.70963 0.894604
2621.468279170461 8.06958 0.902849
2621.858576514963 8.61872 0.926152
2622.248873859464 8.77114 0.928392
2622.639171203965 9.08607 0.939236
2623.029468548467 8.7479 0.932307
2623.419765892969 7.92452 0.902924
2623.810063237471 7.64375 0.887608
2624.200360581973 8.36203 0.911251
2624.590657926474 7.59459 0.890224
2624.980955270975 7.90854 0.902616
2625.371252615477 7.81584 0.892695
2625.761549959979 7.21911 0.879202
2626.15184730448 6.89145 0.864254
2626.542144648981 7.8182 0.894283
2626.932441993483 7.77595 0.897983
2627.322739337985 6.79705 0.858211
2627.713036682486 6.76077 0.859184
2628.103334026988 7.17183 0.874625
2628.49363137149 8.11052 0.909069
2628.883928715991 8.15776 0.911684
2629.274226060492 7.61141 0.896473
2629.664523404994 7.57058 0.894123
2630.054820749496 7.49516 0.888045
2630.445118093997 7.97393 0.90549
2630.835415438498 7.88113 0.903542
2631.225712783 7.84051 0.90145
2631.616010127502 7.54958 0.894445
2632.006307472003 6.7695 0.871696
2632.396604816505 7.74051 0.903608
2632.786902161006 7.12584 0.881459
2633.177199505508 6.35961 0.85336
2633.56749685001 7.13844 0.882624
2633.957794194511 7.14193 0.881238
2634.348091539013 6.57612 0.858548
2634.738388883514 7.36261 0.88742
2635.128686228015 7.32351 0.883901
2635.518983572517 7.74438 0.900538
2635.909280917018 7.24154 0.884683
2636.29957826152 6.23349 0.848986
2636.689875606022 6.28879 0.848232
2637.080172950523 7.70252 0.897969
2637.470470295025 7.90773 0.903218
2637.860767639526 7.28095 0.885636
2638.251064984028 7.04839 0.877693
2638.64136232853 6.84246 0.874451
2639.031659673031 5.90251 0.834934
2639.421957017533 6.54833 0.854694
2639.812254362034 6.75455 0.873122
2640.202551706536 6.78535 0.871802
2640.592849051037 7.73777 0.901259
2640.983146395539 8.04278 0.911408
2641.373443740041 6.88354 0.868507
2641.763741084542 6.42828 0.854585
2642.154038429043 7.19781 0.884078
2642.544335773545 6.45681 0.857844
2642.934633118046 5.46831 0.819061
2643.324930462548 6.4477 0.856008
2643.71522780705 7.66608 0.900785
2644.105525151551 8.06225 0.912324
2644.495822496052 7.11078 0.880829
2644.886119840554 6.88892 0.872395
2645.276417185056 7.6374 0.896383
2645.666714529558 7.67757 0.900571
2646.057011874059 7.0689 0.884415
2646.44730921856 6.66343 0.865865
2646.837606563062 7.00049 0.874232
2647.227903907564 6.84204 0.870798
2647.618201252066 6.75668 0.86862
2648.008498596567 6.54271 0.861725
2648.398795941068 6.15881 0.846397
2648.78909328557 7.2212 0.883983
2649.179390630071 6.74375 0.868536
2649.569687974573 6.26842 0.854421
2649.959985319074 6.33915 0.854127
2650.350282663576 6.03406 0.843381
2650.740580008078 6.29981 0.856381
2651.130877352579 5.65583 0.830506
2651.521174697081 5.89003 0.839835
2651.911472041583 7.30483 0.891186
2652.301769386084 7.22235 0.889798
2652.692066730585 7.5318 0.903679
2653.082364075087 7.68966 0.906487
2653.472661419588 6.6927 0.866881
2653.86295876409 6.89522 0.871882
2654.253256108591 5.61464 0.828952
2654.643553453093 5.31161 0.820241
2655.033850797595 5.58639 0.829737
2655.424148142097 5.24955 0.816446
2655.814445486597 5.55365 0.828654
2656.2047428311 6.58358 0.865282
2656.595040175601 7.05011 0.884605
2656.985337520103 6.24871 0.856426
2657.375634864604 6.01048 0.844705
2657.765932209105 6.30327 0.856229
2658.156229553607 6.67789 0.871282
2658.546526898109 6.42813 0.861063
2658.93682424261 6.49065 0.862937
2659.327121587112 6.26427 0.854816
2659.717418931613 5.41686 0.824694
2660.107716276115 6.15851 0.854101
2660.498013620617 6.93184 0.883337
2660.888310965118 8.08826 0.925477
2661.27860830962 6.9325 0.884642
2661.668905654121 6.16093 0.853839
2662.059202998622 5.74921 0.834801
2662.449500343124 5.75955 0.842382
2662.839797687626 5.71033 0.839325
2663.230095032128 6.70374 0.872336
2663.620392376629 6.49204 0.864658
2664.01068972113 5.61665 0.832608
2664.400987065632 5.81609 0.837529
2664.791284410134 5.23452 0.818764
2665.181581754635 5.55972 0.832092
2665.571879099137 5.78334 0.839478
2665.962176443638 6.57045 0.86954
2666.352473788139 5.08524 0.812485
2666.742771132641 5.34053 0.828203
2667.133068477143 6.44453 0.870609
2667.523365821645 7.04949 0.893605
2667.913663166145 5.76098 0.84794
2668.303960510647 5.91018 0.850863
2668.694257855149 6.28976 0.864748
2669.084555199651 6.37769 0.867161
2669.474852544152 6.53249 0.874476
2669.865149888653 5.70432 0.842843
2670.255447233155 6.05963 0.854406
2670.645744577657 5.82614 0.848189
2671.036041922158 6.69369 0.882356
2671.42633926666 6.58798 0.873216
2671.816636611161 6.97515 0.891401
2672.206933955663 7.67553 0.917629
2672.597231300164 6.92688 0.888337
2672.987528644666 5.23689 0.825666
2673.377825989168 6.01477 0.85377
2673.768123333669 6.52274 0.875442
2674.158420678171 5.87191 0.850858
2674.548718022672 5.69925 0.844449
2674.939015367174 6.81967 0.88513
2675.329312711675 5.70296 0.840495
2675.719610056177 5.62629 0.842775
2676.109907400678 5.2436 0.828254
2676.50020474518 5.80546 0.848004
2676.890502089681 5.49249 0.839371
2677.280799434182 5.99447 0.854997
2677.671096778685 6.29696 0.869106
2678.061394123186 5.39962 0.836225
2678.451691467688 4.80833 0.806197
2678.84198881219 4.8387 0.811379
2679.232286156691 5.74289 0.850195
2679.622583501192 5.4453 0.836091
2680.012880845694 5.08204 0.824796
2680.403178190196 5.12486 0.824809
2680.793475534697 6.96111 0.889332
2681.183772879198 5.53708 0.834946
2681.5740702237 5.20394 0.828934
2681.964367568202 5.80466 0.850672
2682.354664912704 6.57413 0.881224
2682.744962257205 5.79521 0.852005
2683.135259601707 4.76279 0.81131
2683.525556946208 5.68247 0.848292
2683.915854290709 6.40641 0.875083
2684.306151635211 5.96889 0.856274
2684.696448979712 5.83662 0.852282
2685.086746324214 5.92149 0.857052
2685.477043668715 5.80383 0.854886
2685.867341013217 5.81843 0.854065
2686.257638357719 5.75533 0.851826
2686.647935702221 5.77129 0.853163
2687.038233046722 7.10224 0.901255
2687.428530391224 7.12232 0.904115
2687.818827735725 6.58552 0.885467
2688.209125080227 5.92532 0.858814
2688.599422424728 6.79512 0.889664
2688.989719769229 6.56545 0.883224
2689.380017113731 5.79116 0.851322
2689.770314458233 6.0532 0.865558
2690.160611802734 5.98579 0.864024
2690.550909147236 6.16092 0.868878
2690.941206491738 6.28209 0.874949
2691.33150383624 5.64369 0.850567
2691.72180118074 4.45337 0.805141
2692.112098525242 4.23346 0.795161
2692.502395869743 6.10068 0.867559
2692.892693214245 6.61254 0.887033
2693.282990558746 5.16824 0.836823
2693.673287903248 5.44001 0.847696
2694.06358524775 5.3885 0.843783
2694.453882592252 5.48281 0.850618
2694.844179936752 5.73804 0.858343
2695.234477281255 5.56253 0.847428
2695.624774625756 5.10336 0.831654
2696.015071970258 5.58746 0.853575
2696.405369314759 6.00132 0.868472
2696.79566665926 4.84699 0.824121
2697.185964003762 4.93088 0.827507
2697.576261348264 5.48111 0.848825
2697.966558692765 4.69633 0.819915
2698.356856037267 4.95845 0.831387
2698.747153381768 5.72271 0.863247
2699.13745072627 6.72729 0.89885
2699.527748070772 7.16978 0.915238
2699.918045415273 7.67996 0.931203
2700.308342759775 5.37029 0.845274
2700.698640104276 4.30163 0.806405
2701.088937448777 6.17675 0.878405
2701.479234793279 6.44873 0.892662
2701.869532137781 5.61815 0.859501
2702.259829482283 4.96546 0.8346
2702.650126826784 4.88887 0.834148
2703.040424171285 3.9797 0.796571
2703.430721515787 4.79652 0.827024
2703.821018860289 5.11857 0.840633
2704.21131620479 6.17877 0.884004
2704.601613549291 5.31114 0.852522
2704.991910893793 5.96926 0.873798
2705.382208238295 5.79305 0.875362
2705.772505582796 5.39208 0.858647
2706.162802927298 5.11971 0.843768
2706.5531002718 6.18156 0.8858
2706.9433976163 6.38701 0.891586
2707.333694960802 6.44532 0.89036
2707.723992305303 6.18989 0.884772
2708.114289649806 6.86127 0.91137
2708.504586994307 6.64719 0.904761
2708.894884338808 5.53301 0.861249
2709.28518168331 5.47914 0.856188
2709.675479027812 5.833 0.872592
2710.065776372314 5.60226 0.867384
2710.456073716815 4.82606 0.839792
2710.846371061316 5.29224 0.853779
2711.236668405818 5.95585 0.880615
2711.626965750319 5.94463 0.882407
2712.017263094821 6.07489 0.885049
2712.407560439323 5.42744 0.863008
2712.797857783824 5.1703 0.854033
2713.188155128326 5.96299 0.883572
2713.578452472827 5.74694 0.876555
2713.968749817329 4.93987 0.84485
