1.30
lambda flux err
2715.204490040393 2.70659 1.2672
2715.594788765893 3.47751 1.33074
2715.985087491394 3.16955 1.31244
2716.375386216895 2.97921 1.28626
2716.765684942396 2.90434 1.28837
2717.155983667896 2.89618 1.28731
2717.546282393397 4.24355 1.37698
2717.936581118898 3.60524 1.33747
2718.326879844398 1.63095 1.21096
2718.717178569899 1.60611 1.21253
2719.107477295401 0.505214 1.12182
2719.497776020902 -0.379766 1.06583
2719.888074746402 0.100538 1.0956
2720.278373471903 1.23073 1.1711
2720.668672197403 1.71884 1.21576
2721.058970922904 1.28936 1.19343
2721.449269648405 1.39423 1.19471
2721.839568373906 3.30745 1.32954
2722.229867099407 3.81346 1.35828
2722.620165824908 3.65865 1.33348
2723.010464550408 2.85952 1.29293
2723.400763275909 3.41393 1.33099
2723.791062001409 5.31528 1.44398
2724.181360726911 1.78242 1.21608
2724.571659452412 0.624572 1.14859
2724.961958177912 -0.188838 1.08193
2725.352256903413 -0.12019 1.09136
2725.742555628914 2.37898 1.26834
2726.132854354414 2.01035 1.25264
2726.523153079916 0.5415 1.1404
2726.913451805416 2.09627 1.23976
2727.303750530917 2.15991 1.26301
2727.694049256418 1.20472 1.19629
2728.084347981919 3.02055 1.30576
2728.47464670742 1.92392 1.25627
2728.86494543292 1.57903 1.2457
2729.255244158421 2.4795 1.29105
2729.645542883922 1.71987 1.23122
2730.035841609423 1.8336 1.23755
2730.426140334923 0.696689 1.156
2730.816439060424 0.268342 1.13277
2731.206737785925 0.793319 1.17841
2731.597036511426 1.92044 1.25521
2731.987335236926 2.91688 1.31966
2732.377633962427 2.79209 1.31119
2732.767932687928 1.48049 1.21957
2733.158231413429 1.33899 1.21464
2733.54853013893 2.37465 1.29013
2733.938828864431 1.09087 1.19675
2734.329127589931 2.58288 1.29405
2734.719426315432 3.94052 1.39213
2735.109725040933 1.83034 1.25842
2735.500023766433 1.9645 1.26026
2735.890322491935 3.77767 1.3719
2736.280621217436 2.84631 1.30781
2736.670919942936 4.30835 1.39702
2737.061218668437 2.91472 1.32645
2737.451517393937 1.36024 1.21905
2737.841816119438 3.6874 1.34554
2738.23211484494 2.87559 1.30592
2738.622413570441 1.86803 1.24683
2739.012712295941 3.67307 1.37288
2739.403011021442 4.44652 1.42596
2739.793309746942 6.05848 1.51266
2740.183608472443 4.55035 1.41734
2740.573907197944 3.7356 1.38006
2740.964205923445 3.12022 1.35132
2741.354504648946 2.86663 1.322
2741.744803374446 4.74323 1.43519
2742.135102099947 4.07439 1.40664
2742.525400825447 3.50045 1.36957
2742.915699550949 2.87583 1.32696
2743.30599827645 3.60446 1.3839
2743.696297001951 3.63719 1.37337
2744.086595727452 3.78599 1.40491
2744.476894452952 3.07264 1.34788
2744.867193178453 2.23279 1.29632
2745.257491903954 2.06747 1.28676
2745.647790629454 1.94025 1.27911
2746.038089354955 4.32653 1.43091
2746.428388080456 3.87092 1.40327
2746.818686805956 3.81641 1.38885
2747.208985531457 2.6037 1.31729
2747.599284256959 3.11715 1.35068
2747.989582982459 2.04365 1.27608
2748.37988170796 2.94345 1.33507
2748.770180433461 2.40658 1.29849
2749.160479158962 2.92297 1.33303
2749.550777884462 2.95168 1.34755
2749.941076609963 3.98495 1.41528
2750.331375335464 2.92374 1.34374
2750.721674060965 4.40437 1.43359
2751.111972786465 4.16172 1.41799
2751.502271511966 4.56443 1.44146
2751.892570237468 3.34307 1.36651
2752.282868962968 3.36366 1.38046
2752.673167688469 3.44379 1.38043
2753.063466413969 3.55772 1.38663
2753.45376513947 3.74732 1.39592
2753.844063864971 2.56369 1.33177
2754.234362590472 2.65902 1.33383
2754.624661315973 1.95796 1.2729
2755.014960041474 1.92388 1.28464
2755.405258766974 3.79863 1.40748
2755.795557492475 3.12435 1.35601
2756.185856217976 3.34928 1.38343
2756.576154943476 2.71424 1.34619
2756.966453668978 2.804 1.34205
2757.356752394479 2.65071 1.33809
2757.747051119979 2.66995 1.34607
2758.13734984548 1.90889 1.29376
2758.52764857098 2.89143 1.37027
2758.917947296481 2.5195 1.34255
2759.308246021982 2.62287 1.34079
2759.698544747483 3.72256 1.42412
2760.088843472984 4.71507 1.47764
2760.479142198485 4.0285 1.44445
2760.869440923985 2.92686 1.37131
2761.259739649487 5.81826 1.53545
2761.650038374987 3.83892 1.41174
2762.040337100488 4.78785 1.48015
2762.430635825989 6.18016 1.55677
2762.820934551489 5.60959 1.51467
2763.21123327699 4.25971 1.44968
2763.601532002491 2.76257 1.34503
2763.991830727992 2.84246 1.35706
2764.382129453493 3.61456 1.41387
2764.772428178993 3.91299 1.4376
2765.162726904494 3.04953 1.37737
2765.553025629995 4.95321 1.50992
2765.943324355496 4.9858 1.50545
2766.333623080997 5.6616 1.53791
2766.723921806498 5.01228 1.50163
2767.114220531998 3.76794 1.41638
2767.504519257499 4.1386 1.45132
2767.894817983 4.75423 1.48854
2768.2851167085 5.41138 1.5283
2768.675415434002 6.35423 1.57768
2769.065714159502 5.58969 1.54033
2769.456012885003 3.79708 1.42543
2769.846311610503 6.18349 1.56253
2770.236610336004 2.84712 1.35729
2770.626909061505 3.15552 1.40498
2771.017207787007 6.11225 1.57946
2771.407506512507 5.5132 1.54712
2771.797805238008 5.19306 1.53723
2772.188103963509 6.33923 1.59641
2772.578402689009 5.55427 1.54738
2772.96870141451 4.83897 1.51239
2773.359000140011 5.32201 1.53247
2773.749298865512 5.64114 1.55171
2774.139597591013 5.1362 1.52999
2774.529896316513 5.26055 1.53587
2774.920195042014 5.75489 1.56209
2775.310493767514 5.14204 1.53402
2775.700792493016 4.1249 1.44853
2776.091091218517 5.64898 1.55364
2776.481389944018 5.33663 1.53778
2776.871688669518 7.78533 1.66012
2777.261987395019 6.83864 1.6263
2777.652286120519 4.38892 1.47967
2778.042584846021 5.47942 1.5503
2778.432883571521 5.29919 1.54472
2778.823182297022 4.25998 1.48178
2779.213481022523 7.03729 1.63145
2779.603779748023 6.21383 1.58942
2779.994078473525 5.81201 1.57544
2780.384377199025 5.06092 1.52528
2780.774675924526 8.60161 1.71135
2781.164974650027 7.26399 1.63921
2781.555273375528 7.85465 1.69583
2781.945572101029 8.94848 1.76198
2782.335870826529 7.64241 1.67529
2782.726169552031 8.57986 1.7305
2783.116468277531 6.05913 1.58369
2783.506767003032 6.53795 1.61467
2783.897065728532 8.25238 1.70756
2784.287364454033 6.64485 1.62621
2784.677663179534 4.56014 1.5011
2785.067961905035 7.43652 1.67296
2785.458260630536 6.85157 1.64255
2785.848559356036 6.21479 1.60295
2786.238858081537 5.59682 1.57794
2786.629156807038 6.53834 1.61925
2787.019455532539 7.54935 1.68843
2787.40975425804 7.18181 1.64864
2787.80005298354 8.72942 1.7199
2788.190351709042 10.2432 1.8321
2788.580650434542 7.71254 1.69149
2788.970949160043 8.27073 1.73263
2789.361247885543 7.30329 1.68119
2789.751546611045 9.96968 1.80637
2790.141845336545 10.3505 1.8213
2790.532144062046 7.24885 1.66777
2790.922442787546 9.09971 1.76503
2791.312741513047 10.5641 1.82452
2791.703040238548 11.629 1.8902
2792.093338964049 10.6389 1.85357
2792.48363768955 8.31761 1.70446
2792.873936415051 7.71249 1.68966
2793.264235140551 9.05048 1.76341
2793.654533866052 10.1966 1.81181
2794.044832591554 5.7237 1.58292
2794.435131317054 8.08182 1.71571
2794.825430042555 8.72196 1.73804
2795.215728768056 7.15095 1.65864
2795.606027493556 5.93713 1.596
2795.996326219057 4.89801 1.53515
2796.386624944558 6.18403 1.6053
2796.776923670059 5.70155 1.57985
2797.167222395559 8.9094 1.76465
2797.55752112106 10.1936 1.82407
2797.947819846561 11.055 1.87748
2798.338118572062 10.4643 1.82931
2798.728417297563 9.24784 1.77825
2799.118716023064 10.1877 1.83563
2799.509014748565 11.9276 1.93597
2799.899313474065 12.0184 1.92694
2800.289612199566 10.6017 1.8817
2800.679910925067 13.6676 2.01033
2801.070209650567 11.8338 1.91061
2801.460508376068 9.57761 1.80482
2801.850807101569 11.8521 1.9059
2802.24110582707 11.4892 1.90363
2802.63140455257 7.84118 1.71882
2803.021703278072 6.21963 1.64413
2803.412002003572 7.79743 1.72005
2803.802300729073 9.78557 1.82584
2804.192599454574 9.4294 1.80771
2804.582898180075 11.4481 1.90149
2804.973196905575 10.5861 1.87932
2805.363495631076 11.5671 1.92297
2805.753794356577 15.152 2.09164
2806.144093082078 15.2317 2.09001
2806.534391807579 14.049 2.04637
2806.924690533079 14.8819 2.07078
2807.31498925858 13.0047 1.9869
2807.70528798408 10.64 1.86133
2808.095586709581 14.893 2.07317
2808.485885435083 14.1089 2.0587
2808.876184160584 12.0845 1.93904
2809.266482886084 14.0538 2.04287
2809.656781611585 12.7527 1.9911
2810.047080337086 10.1771 1.86089
2810.437379062586 8.70364 1.79193
2810.827677788087 9.76831 1.85286
2811.217976513588 9.88564 1.83776
2811.608275239089 14.5606 2.07705
2811.998573964589 12.0987 1.97261
2812.388872690091 14.5565 2.07646
2812.779171415591 11.7514 1.91862
2813.169470141091 10.3163 1.86799
2813.559768866593 11.0856 1.90083
2813.950067592094 10.8867 1.88988
2814.340366317595 9.89627 1.83825
2814.730665043095 9.76381 1.82832
2815.120963768596 11.0673 1.87151
2815.511262494097 9.25489 1.7898
2815.901561219598 10.832 1.87213
2816.291859945098 11.518 1.88522
2816.682158670599 9.88828 1.79616
2817.0724573961 10.5045 1.83214
2817.462756121601 8.82153 1.73118
2817.853054847102 7.85386 1.68301
2818.243353572602 9.57143 1.77875
2818.633652298103 6.3807 1.58367
2819.023951023604 9.33028 1.75259
2819.414249749105 9.07317 1.72467
2819.804548474605 7.14355 1.61181
2820.194847200106 8.60014 1.69354
2820.585145925608 10.8505 1.82827
2820.975444651108 9.38739 1.75097
2821.365743376609 6.47306 1.67975
2821.75604210211 5.64777 1.54231
2822.14634082761 6.90658 2.02162
2822.536639553111 8.63167 2.55383
2822.926938278612 8.93324 2.54219
2823.317237004113 7.08507 2.42691
2823.707535729613 6.75632 2.39935
2824.097834455114 6.86319 2.41357
2824.488133180615 4.79061 2.24472
2824.878431906116 9.94132 2.64637
2825.268730631617 9.17713 2.59495
2825.659029357117 5.33258 2.25539
2826.049328082618 3.57258 2.12499
2826.439626808119 3.61546 2.11586
2826.829925533619 6.38217 2.36282
2827.220224259121 5.91143 2.34341
2827.610522984622 5.54505 2.31745
2828.000821710122 5.27367 2.30852
2828.391120435623 6.32141 2.37486
2828.781419161124 5.94264 2.30705
2829.171717886624 6.77635 2.41781
2829.562016612125 2.14805 2.01947
2829.952315337626 4.91418 2.29131
2830.342614063127 6.55424 2.4014
2830.732912788628 7.07 2.44953
2831.123211514129 4.31072 2.22473
2831.513510239629 9.20804 2.62425
2831.903808965131 5.14944 2.31438
2832.294107690631 4.25219 2.23829
2832.684406416132 7.55301 2.48639
2833.074705141633 6.56414 2.41226
2833.465003867134 4.31683 2.20243
2833.855302592634 7.94809 2.47369
2834.245601318135 6.73596 2.36926
2834.635900043636 4.43808 2.19204
2835.026198769136 8.6202 2.54476
2835.416497494638 8.291 2.50449
2835.806796220138 2.34446 1.94356
2836.197094945639 6.28677 2.26283
2836.58739367114 8.90255 2.50056
2836.977692396641 7.50389 2.40566
2837.367991122142 4.57551 2.10171
2837.758289847642 8.55078 2.42869
2838.148588573143 8.19841 2.39669
2838.538887298644 8.22306 2.38344
2838.929186024145 5.94983 2.18654
2839.319484749646 6.17338 2.21764
2839.709783475146 7.12064 2.26831
2840.100082200647 7.06901 2.23043
2840.490380926147 7.12128 2.22338
2840.880679651648 7.24929 2.21782
2841.27097837715 5.51311 2.03128
2841.66127710265 10.7383 2.47856
2842.051575828151 7.76895 2.25348
2842.441874553652 6.91393 2.35557
2842.832173279152 8.80471 2.44889
2843.222472004653 9.23846 2.46066
2843.612770730154 0 0
2844.003069455655 0 0
2844.393368181156 0 0
2844.783666906657 0 0
2845.173965632157 0 0
2845.564264357658 0 0
2845.954563083158 0 0
2846.34486180866 0 0
2846.735160534161 0 0
2847.125459259662 0 0
2847.515757985162 0 0
2847.906056710663 0 0
2848.296355436163 0 0
2848.686654161664 0 0
2849.076952887165 0 0
2849.467251612666 0 0
2849.857550338167 0 0
2850.247849063668 0 0
2850.638147789169 0 0
2851.028446514669 0 0
2851.41874524017 0 0
2851.809043965671 0 0
2852.199342691172 0 0
2852.589641416672 0 0
2852.979940142174 0 0
2853.370238867674 0 0
2853.760537593175 0 0
2854.150836318676 0 0
2854.541135044176 0 0
2854.931433769677 0 0
2855.321732495178 0 0
2855.712031220679 0 0
2856.10232994618 0 0
2856.49262867168 0 0
2856.882927397181 0 0
2857.273226122682 0 0
2857.663524848182 0 0
2858.053823573683 0 0
2858.444122299185 0 0
2858.834421024685 0 0
2859.224719750186 0 0
2859.615018475687 0 0
2860.005317201188 0 0
2860.395615926688 0 0
2860.785914652189 0 0
2861.17621337769 0 0
2861.566512103191 0 0
2861.956810828691 0 0
2862.347109554192 0 0
2862.737408279693 0 0
2863.127707005194 0 0
2863.518005730695 0 0
2863.908304456195 0 0
2864.298603181696 0 0
2864.688901907196 0 0
2865.079200632698 0 0
2865.469499358199 0 0
2865.8597980837 0 0
2866.2500968092 0 0
2866.640395534701 0 0
2867.030694260202 0 0
2867.420992985702 0 0
2867.811291711204 0 0
2868.201590436704 0 0
2868.591889162205 0 0
2868.982187887706 0 0
2869.372486613206 0 0
2869.762785338708 0 0
2870.153084064208 0 0
2870.543382789709 0 0
2870.93368151521 0 0
2871.323980240711 0 0
2871.714278966212 0 0
2872.104577691713 0 0
2872.494876417213 0 0
2872.885175142714 0 0
2873.275473868215 0 0
2873.665772593715 0 0
2874.056071319216 0 0
2874.446370044717 0 0
2874.836668770218 0 0
2875.226967495719 0 0
2875.617266221219 0 0
2876.00756494672 0 0
2876.397863672221 0 0
2876.788162397722 0 0
2877.178461123223 0 0
2877.568759848724 0 0
2877.959058574224 0 0
2878.349357299725 0 0
2878.739656025225 0 0
2879.129954750727 0 0
2879.520253476228 0 0
2879.910552201728 0 0
2880.300850927229 0 0
2880.691149652729 0 0
2881.08144837823 0 0
2881.471747103731 0 0
2881.862045829232 0 0
2882.252344554733 0 0
2882.642643280234 0 0
2883.032942005735 0 0
2883.423240731235 0 0
2883.813539456736 0 0
2884.203838182237 0 0
2884.594136907738 0 0
2884.984435633238 0 0
2885.374734358739 0 0
2885.765033084239 0 0
2886.155331809741 0 0
2886.545630535242 0 0
2886.935929260742 0 0
2887.326227986243 0 0
2887.716526711744 0 0
2888.106825437246 0 0
2888.497124162746 0 0
2888.887422888247 0 0
2889.277721613747 0 0
2889.668020339248 0 0
2890.058319064749 0 0
2890.448617790249 0 0
2890.838916515751 0 0
2891.229215241251 0 0
2891.619513966752 0 0
2892.009812692253 0 0
2892.400111417753 0 0
2892.790410143254 0 0
2893.180708868755 0 0
2893.571007594257 0 0
2893.961306319757 0 0
2894.351605045258 0 0
2894.741903770758 0 0
2895.132202496259 0 0
2895.52250122176 0 0
2895.912799947261 0 0
2896.303098672762 0 0
2896.693397398262 0 0
2897.083696123763 0 0
2897.473994849264 0 0
2897.864293574765 0 0
2898.254592300266 0 0
2898.644891025766 0 0
2899.035189751267 0 0
2899.425488476768 0 0
2899.815787202268 0 0
2900.20608592777 0 0
2900.59638465327 0 0
2900.986683378771 0 0
2901.376982104272 0 0
2901.767280829772 0 0
2902.157579555273 0 0
2902.547878280773 0 0
2902.938177006275 0 0
