0.82
lambda flux err
2571.157382894977 7.0654 0.923095
2571.547681977306 7.08981 0.929362
2571.937981059636 7.2402 0.925138
2572.328280141966 7.56497 0.935918
2572.718579224296 6.70004 0.903578
2573.108878306625 7.46971 0.938644
2573.499177388954 7.34696 0.941906
2573.889476471284 6.40023 0.897169
2574.279775553614 7.13019 0.920016
2574.670074635944 6.43173 0.896845
2575.060373718274 6.75339 0.910607
2575.450672800603 6.02438 0.890427
2575.840971882932 6.16752 0.894254
2576.231270965262 7.00934 0.917222
2576.621570047593 5.4011 0.858237
2577.011869129922 4.55606 0.82954
2577.402168212252 5.51199 0.866202
2577.792467294581 6.04552 0.892157
2578.182766376911 6.15924 0.898884
2578.57306545924 6.96818 0.925217
2578.96336454157 7.62063 0.945622
2579.3536636239 7.22696 0.929783
2579.74396270623 6.8595 0.920338
2580.134261788559 6.04266 0.88751
2580.524560870889 6.13537 0.890644
2580.914859953219 6.26824 0.900056
2581.305159035548 6.53609 0.908111
2581.695458117878 6.3104 0.896073
2582.085757200208 5.85082 0.878849
2582.476056282537 5.3705 0.858243
2582.866355364867 6.35536 0.899355
2583.256654447196 7.49179 0.9417
2583.646953529527 7.67673 0.947962
2584.037252611856 7.65204 0.937454
2584.427551694186 7.09319 0.924938
2584.817850776515 7.04032 0.925052
2585.208149858845 6.25372 0.895267
2585.598448941174 5.91946 0.882127
2585.988748023504 6.08677 0.885999
2586.379047105835 4.40574 0.819732
2586.769346188164 3.37873 0.783633
2587.159645270493 4.59145 0.831743
2587.549944352823 5.98848 0.883031
2587.940243435153 7.12475 0.922966
2588.330542517482 6.85441 0.908326
2588.720841599813 6.88839 0.920178
2589.111140682142 6.22158 0.899838
2589.501439764471 7.03268 0.926105
2589.891738846801 7.10028 0.92142
2590.282037929131 7.28877 0.926946
2590.67233701146 6.39615 0.89206
2591.062636093791 6.36837 0.897835
2591.45293517612 7.10299 0.926508
2591.84323425845 6.27076 0.890102
2592.233533340779 5.77461 0.875579
2592.623832423109 5.51016 0.863412
2593.014131505439 6.00575 0.881578
2593.404430587769 5.50803 0.863786
2593.794729670098 6.03624 0.884608
2594.185028752428 5.26432 0.859244
2594.575327834757 5.71733 0.870732
2594.965626917086 5.42768 0.856463
2595.355925999416 5.75105 0.869823
2595.746225081747 6.8756 0.917125
2596.136524164076 6.67881 0.905253
2596.526823246406 5.28595 0.859455
2596.917122328736 5.10389 0.845992
2597.307421411065 6.61997 0.907287
2597.697720493394 6.59556 0.900585
2598.088019575724 4.85193 0.839167
2598.478318658054 5.50133 0.871712
2598.868617740384 5.97483 0.884428
2599.258916822713 5.82582 0.878535
2599.649215905043 4.14542 0.8108
2600.039514987373 3.06409 0.766639
2600.429814069702 2.76494 0.756583
2600.820113152032 4.55211 0.831735
2601.210412234362 5.59812 0.870758
2601.600711316691 4.69098 0.835211
2601.991010399021 6.07296 0.887123
2602.381309481351 6.51477 0.902896
2602.771608563681 5.26715 0.856464
2603.16190764601 5.91025 0.886285
2603.55220672834 6.46983 0.905038
2603.942505810669 6.95681 0.920274
2604.332804892999 6.34403 0.898477
2604.723103975329 5.62934 0.874796
2605.113403057658 5.56494 0.873983
2605.503702139989 5.72773 0.879503
2605.894001222318 7.35858 0.936429
2606.284300304648 6.31004 0.89258
2606.674599386977 6.59717 0.905821
2607.064898469307 6.52771 0.904034
2607.455197551636 6.07907 0.894015
2607.845496633967 5.63666 0.882238
2608.235795716296 5.7855 0.880875
2608.626094798626 7.07466 0.925466
2609.016393880955 7.63 0.939581
2609.406692963285 5.51384 0.869244
2609.796992045615 6.21506 0.896477
2610.187291127944 6.99194 0.92914
2610.577590210274 6.98165 0.920403
2610.967889292604 6.26987 0.900346
2611.358188374934 6.90918 0.919743
2611.748487457263 6.28131 0.896427
2612.138786539593 5.56075 0.872174
2612.529085621923 6.59581 0.908974
2612.919384704252 6.02578 0.895626
2613.309683786582 6.1893 0.896548
2613.699982868912 5.20503 0.861064
2614.090281951241 5.90082 0.892272
2614.480581033571 6.954 0.931916
2614.870880115901 6.97886 0.92612
2615.261179198231 6.21252 0.901012
2615.65147828056 5.31376 0.867201
2616.04177736289 5.00703 0.86046
2616.43207644522 5.65354 0.883125
2616.822375527549 7.37755 0.938712
2617.212674609878 7.3418 0.943346
2617.602973692209 6.32608 0.903433
2617.993272774538 4.97249 0.859389
2618.383571856867 5.03172 0.854631
2618.773870939198 6.52133 0.912796
2619.164170021527 6.53481 0.916232
2619.554469103856 6.1533 0.898756
2619.944768186186 5.62708 0.884169
2620.335067268516 6.52323 0.911164
2620.725366350846 6.19547 0.89927
2621.115665433175 5.04975 0.864001
2621.505964515506 5.26869 0.870185
2621.896263597835 6.05243 0.893245
2622.286562680164 5.66814 0.884167
2622.676861762494 5.42143 0.866193
2623.067160844824 5.40736 0.871387
2623.457459927153 5.96428 0.899963
2623.847759009483 5.6856 0.887068
2624.238058091813 5.0517 0.85981
2624.628357174143 5.72364 0.887338
2625.018656256472 5.68017 0.884483
2625.408955338802 6.03457 0.897936
2625.799254421132 4.72241 0.851482
2626.189553503461 5.84118 0.893187
2626.579852585791 6.65334 0.922782
2626.970151668121 6.38534 0.914324
2627.36045075045 5.88802 0.890233
2627.75074983278 5.33221 0.870763
2628.14104891511 6.69849 0.929075
2628.531347997439 5.8594 0.897778
2628.921647079769 5.95339 0.901656
2629.311946162098 5.626 0.88092
2629.702245244429 4.63264 0.844245
2630.092544326758 4.37883 0.834327
2630.482843409088 5.01626 0.85749
2630.873142491418 5.55631 0.875099
2631.263441573747 6.40455 0.902942
2631.653740656077 6.57631 0.915923
2632.044039738406 5.21855 0.867398
2632.434338820736 5.61045 0.878843
2632.824637903066 5.51552 0.875755
2633.214936985396 6.16995 0.90395
2633.605236067725 6.82465 0.922326
2633.995535150055 6.55821 0.915325
2634.385834232385 5.04725 0.863398
2634.776133314714 5.69091 0.885894
2635.166432397044 5.53393 0.877318
2635.556731479373 5.82898 0.887107
2635.947030561703 6.15041 0.901288
2636.337329644033 6.48794 0.914314
2636.727628726363 6.73841 0.927504
2637.117927808693 7.74638 0.958588
2637.508226891022 5.20477 0.866235
2637.898525973352 4.48945 0.842259
2638.288825055681 6.87247 0.92377
2638.679124138011 7.70562 0.960849
2639.06942322034 6.56984 0.920838
2639.459722302671 6.23046 0.907964
2639.850021385001 6.32093 0.912679
2640.24032046733 5.07734 0.866711
2640.63061954966 5.82641 0.889141
2641.020918631989 6.37124 0.912093
2641.411217714319 6.6848 0.919201
2641.801516796648 5.94239 0.896056
2642.191815878978 5.33196 0.879096
2642.582114961308 6.12498 0.908615
2642.972414043637 6.59246 0.925277
2643.362713125968 5.91413 0.897284
2643.753012208297 6.26304 0.914427
2644.143311290627 5.52055 0.88562
2644.533610372956 5.35846 0.883156
2644.923909455286 5.85788 0.898032
2645.314208537616 6.56374 0.925127
2645.704507619945 6.98708 0.944581
2646.094806702276 7.05604 0.946148
2646.485105784605 5.4077 0.889256
2646.875404866934 5.29206 0.879808
2647.265703949264 5.25611 0.879575
2647.656003031594 6.12172 0.916442
2648.046302113923 5.66269 0.897963
2648.436601196253 5.88258 0.910648
2648.826900278583 5.39384 0.891408
2649.217199360913 5.04759 0.875696
2649.607498443242 5.27759 0.886042
2649.997797525572 3.80668 0.824592
2650.388096607902 4.71547 0.868661
2650.778395690231 5.94489 0.915773
2651.168694772561 5.61791 0.900176
2651.558993854891 5.91612 0.914172
2651.94929293722 5.57208 0.906859
2652.33959201955 5.59856 0.894886
2652.72989110188 5.35662 0.888139
2653.120190184209 5.68025 0.912039
2653.510489266539 5.782 0.913559
2653.900788348868 5.25898 0.888329
2654.291087431199 4.30935 0.847982
2654.681386513528 4.77313 0.867495
2655.071685595858 4.65123 0.863972
2655.461984678187 5.63565 0.905719
2655.852283760517 6.50985 0.935356
2656.242582842847 6.69128 0.939014
2656.632881925176 5.76858 0.91009
2657.023181007506 6.97175 0.951974
2657.413480089835 6.55247 0.93681
2657.803779172165 6.41553 0.932529
2658.194078254496 6.17883 0.923565
2658.584377336825 5.46204 0.898025
2658.974676419155 5.49248 0.895439
2659.364975501484 5.26113 0.893171
2659.755274583814 5.89115 0.913657
2660.145573666143 6.0003 0.915743
2660.535872748473 5.90208 0.916493
2660.926171830803 6.17826 0.922549
2661.316470913133 7.22464 0.956238
2661.706769995463 6.65391 0.938574
2662.097069077792 7.09183 0.95252
2662.487368160122 6.81835 0.942102
2662.877667242451 8.40213 1.00876
2663.267966324781 7.17071 0.959314
2663.658265407111 6.19457 0.9226
2664.04856448944 6.89721 0.952692
2664.43886357177 6.00029 0.923234
2664.829162654099 6.63134 0.937774
2665.219461736429 6.00815 0.919461
2665.609760818758 6.34352 0.92708
2666.000059901089 6.57455 0.942168
2666.390358983418 5.53845 0.904002
2666.780658065748 5.60524 0.899976
2667.170957148078 6.78423 0.945213
2667.561256230407 7.53192 0.970286
2667.951555312738 6.76251 0.945202
2668.341854395067 7.1079 0.960658
2668.732153477397 6.01731 0.926633
2669.122452559726 5.50513 0.907677
2669.512751642056 7.02697 0.957049
2669.903050724385 5.97021 0.915706
2670.293349806715 5.05466 0.881404
2670.683648889045 5.24446 0.889122
2671.073947971375 6.09259 0.924934
2671.464247053704 6.20608 0.926868
2671.854546136034 6.07335 0.919091
2672.244845218363 6.25433 0.929398
2672.635144300694 6.07921 0.921349
2673.025443383023 5.71646 0.912927
2673.415742465353 6.89453 0.961606
2673.806041547682 6.78886 0.954122
2674.196340630012 6.20883 0.935342
2674.586639712341 5.45803 0.906415
2674.976938794672 6.26024 0.937256
2675.367237877001 6.18113 0.934123
2675.75753695933 6.13394 0.930774
2676.147836041661 6.47764 0.941737
2676.53813512399 6.04594 0.922278
2676.928434206319 6.28037 0.937785
2677.318733288649 6.08196 0.926373
2677.70903237098 5.86955 0.920124
2678.099331453309 5.19616 0.901188
2678.489630535638 5.93267 0.924572
2678.879929617968 6.79021 0.959236
2679.270228700298 6.37512 0.941983
2679.660527782627 6.70861 0.95782
2680.050826864958 5.08679 0.894508
2680.441125947287 5.78731 0.924098
2680.831425029616 6.8696 0.962527
2681.221724111946 6.7551 0.956123
2681.612023194276 6.91459 0.965808
2682.002322276605 6.34212 0.944651
2682.392621358935 5.91591 0.928486
2682.782920441265 6.64506 0.956894
2683.173219523595 5.84716 0.928512
2683.563518605924 6.20467 0.939138
2683.953817688253 4.79745 0.883633
2684.344116770583 4.11003 0.8567
2684.734415852913 6.02391 0.932248
2685.124714935243 5.50734 0.918303
2685.515014017573 6.22359 0.940766
2685.905313099902 6.52575 0.948807
2686.295612182231 5.09617 0.891226
2686.685911264561 4.48573 0.872389
2687.076210346892 5.78442 0.927311
2687.466509429221 6.23993 0.944693
2687.856808511551 6.63119 0.957394
2688.24710759388 6.76662 0.957398
2688.63740667621 6.4907 0.946841
2689.027705758539 5.84304 0.928164
2689.41800484087 6.26983 0.947826
2689.808303923199 6.29524 0.946746
2690.198603005529 4.71662 0.885775
2690.588902087858 6.25393 0.94505
2690.979201170188 5.76197 0.930855
2691.369500252518 6.58441 0.95922
2691.759799334847 5.59058 0.920149
2692.150098417177 6.27478 0.944017
2692.540397499507 7.03921 0.972295
2692.930696581836 6.85794 0.970424
2693.320995664166 6.37304 0.950623
2693.711294746496 6.56028 0.961144
2694.101593828825 6.11 0.941892
2694.491892911155 6.0892 0.938825
2694.882191993485 5.39574 0.915778
2695.272491075814 5.79519 0.932572
2695.662790158144 6.47934 0.958749
2696.053089240474 6.358 0.954352
2696.443388322803 7.72926 1.00241
2696.833687405134 6.38034 0.945441
2697.223986487463 4.26745 0.868773
2697.614285569793 5.71697 0.928245
2698.004584652122 6.47356 0.955252
2698.394883734452 6.18464 0.950613
2698.785182816781 5.44746 0.921085
2699.175481899112 4.44791 0.883572
2699.565780981441 6.67842 0.973173
2699.95608006377 6.7546 0.971325
2700.3463791461 6.48852 0.962006
2700.73667822843 5.8891 0.946689
2701.12697731076 6.31053 0.957433
2701.51727639309 6.40133 0.955877
2701.907575475419 5.02287 0.908356
2702.297874557749 6.05689 0.94267
2702.688173640078 6.55943 0.965224
2703.078472722408 5.31875 0.924097
2703.468771804737 4.74496 0.902423
2703.859070887068 6.17759 0.956125
2704.249369969397 6.45493 0.966567
2704.639669051727 6.13726 0.957659
2705.029968134057 5.42396 0.926569
2705.420267216386 5.72769 0.942497
2705.810566298715 5.70994 0.940916
2706.200865381045 4.35866 0.888045
2706.591164463375 4.36954 0.891733
2706.981463545705 5.40846 0.932465
2707.371762628035 6.37742 0.96702
2707.762061710365 5.76622 0.947196
2708.152360792694 5.23975 0.928867
2708.542659875023 7.26146 0.999918
2708.932958957353 6.06446 0.954911
2709.323258039683 5.07132 0.917411
2709.713557122012 5.49758 0.930713
2710.103856204342 6.07608 0.95422
2710.494155286672 6.96118 0.99449
2710.884454369001 6.26232 0.960577
2711.274753451331 5.91335 0.94855
2711.665052533661 5.42903 0.933108
2712.055351615991 4.27467 0.886963
2712.44565069832 4.79086 0.90823
2712.83594978065 5.53217 0.939579
2713.22624886298 6.28658 0.964992
2713.616547945309 6.28584 0.971324
2714.006847027639 5.58437 0.946277
2714.397146109969 7.16365 1.0015
2714.787445192298 6.8699 0.98626
2715.177744274627 7.17289 0.994697
2715.568043356958 6.92852 0.988942
2715.958342439288 5.87641 0.95724
2716.348641521617 6.04024 0.962834
2716.738940603947 5.7509 0.940012
2717.129239686277 5.38282 0.934443
2717.519538768606 5.62718 0.941627
2717.909837850935 5.8279 0.94995
2718.300136933266 5.40121 0.936443
